ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_win_pct,m_avg_return_pct,m_profit_factor,m_take_profit,m_stop_loss,m1_trades,m1_win_pct,m1_avg_return_pct,m2_trades,m2_win_pct,m2_avg_return_pct,m3_trades,m3_win_pct,m3_avg_return_pct,v_trades,v_win_pct,v_avg_return_pct,v_profit_factor,o_trades,o_win_pct,o_avg_return_pct,o_profit_factor,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score,first_trade_date,last_trade_date
GGBR4,r10_swing_GGBR4_close_tp4_0_sl4_0_cap15__3f__close_vs_ema200=dn_1_5__sma20_vs_sma50=near__sma5_vs_sma20=near,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA200: abaixo leve; MM20 vs MM50: perto do equilibrio; MM5 vs MM20: perto do equilibrio,"close_vs_ema200,sma20_vs_sma50,sma5_vs_sma20",66,90.9091,3.2727,10.0000,60,6,16,87.5000,3.0000,16,87.5000,3.0000,34,94.1176,3.5294,22,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,81.5511,1.50426e-11,1.36482e-06,2.6667,3.7576,PASSOU 3/3 (87%/87%/94%),1.86281e-09,721.6644,2019-03-27,2025-09-12
GGBR4,r10_swing_GGBR4_close_tp4_0_sl4_0_cap20__3f__close_vs_ema200=dn_1_5__sma20_vs_sma50=near__sma5_vs_sma20=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: abaixo leve; MM20 vs MM50: perto do equilibrio; MM5 vs MM20: perto do equilibrio,"close_vs_ema200,sma20_vs_sma50,sma5_vs_sma20",66,90.9091,3.2727,10.0000,60,6,16,87.5000,3.0000,16,87.5000,3.0000,34,94.1176,3.5294,22,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,81.5511,1.50426e-11,1.36482e-06,2.6667,3.7576,PASSOU 3/3 (87%/87%/94%),1.86281e-09,721.6644,2019-03-27,2025-09-12
GOAU4,r10_swing_GOAU4_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__drawdown_10d=dd_3_6__gap_pct=flat,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; Queda desde maxima 10D: 3% a 6% abaixo da maxima; Gap da abertura: neutro,"close_vs_sma200,drawdown_10d,gap_pct",52,84.6154,4.4615,8.2500,44,8,28,78.5714,3.8571,8,100.0000,6.0000,16,87.5000,4.7500,24,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,72.4757,2.98788e-07,4.82368e-07,3.5000,5.2308,PASSOU 3/3 (78%/100%/87%),2.34815e-06,721.5215,2019-05-28,2025-05-26
RDOR3,r10_swing_RDOR3_close_tp4_0_sl4_0_cap15__3f__range_position_20d=near_high__range_position_5d=upper_band__sma20_slope_5d=near,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Posicao no range 20D: fechou perto da maxima; Posicao no range 5D: fechou na metade superior; Inclinacao da MM20 em 5D: perto do equilibrio,"range_position_20d,range_position_5d,sma20_slope_5d",34,94.1176,3.5294,16.0000,32,2,0,0.0000,0.0000,12,83.3333,2.6667,22,100.0000,4.0000,24,100.0000,4.0000,INF,2,100.0000,4.0000,INF,80.9061,1.34033e-07,4.82368e-07,2.8235,4.0000,PASSOU 2/2 (—/83%/100%),1.26592e-06,721.4007,2021-02-02,2026-04-06
RDOR3,r10_swing_RDOR3_close_tp4_0_sl4_0_cap20__3f__range_position_20d=near_high__range_position_5d=upper_band__sma20_slope_5d=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Posicao no range 20D: fechou perto da maxima; Posicao no range 5D: fechou na metade superior; Inclinacao da MM20 em 5D: perto do equilibrio,"range_position_20d,range_position_5d,sma20_slope_5d",34,94.1176,3.5294,16.0000,32,2,0,0.0000,0.0000,12,83.3333,2.6667,22,100.0000,4.0000,24,100.0000,4.0000,INF,2,100.0000,4.0000,INF,80.9061,1.34033e-07,4.82368e-07,2.8235,4.0000,PASSOU 2/2 (—/83%/100%),1.26592e-06,721.4007,2021-02-02,2026-04-06
CSMG3,r10_swing_CSMG3_close_tp4_0_sl4_0_cap20__3f__day_of_month_bucket=first_half__prev_ret_20d=shock_dn__vol_ratio_5v20=very_low,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Dia do mes (bucket): primeira metade; Retorno acumulado 20D: choque de baixa; Volatilidade 5D vs 20D: muito baixo,"day_of_month_bucket,prev_ret_20d,vol_ratio_5v20",50,92.0000,3.3600,11.5000,46,4,18,88.8889,3.1111,10,100.0000,4.0000,22,90.9091,3.2727,24,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,81.1615,1.43265e-09,4.82368e-07,2.7200,3.8400,PASSOU 3/3 (88%/100%/90%),4.81505e-08,721.3389,2018-06-14,2025-04-15
SBSP3,r10_swing_SBSP3_close_tp4_0_sl4_0_cap15__3f__close_vs_ema200=up_5_10__close_vs_sma5=near__rsi_14=neutral_high,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA200: acima forte; Fechamento vs MM5: perto do equilibrio; RSI 14 periodos: RSI neutro alto,"close_vs_ema200,close_vs_sma5,rsi_14",80,90.0000,3.2000,9.0000,72,8,10,100.0000,4.0000,12,100.0000,4.0000,58,86.2069,2.8966,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,81.4891,4.19997e-13,3.87556e-06,2.7000,3.7000,PASSOU 3/3 (100%/100%/86%),1.34197e-10,721.2899,2018-12-17,2025-08-11
SBSP3,r10_swing_SBSP3_close_tp4_0_sl4_0_cap20__3f__close_vs_ema200=up_5_10__close_vs_sma5=near__rsi_14=neutral_high,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: acima forte; Fechamento vs MM5: perto do equilibrio; RSI 14 periodos: RSI neutro alto,"close_vs_ema200,close_vs_sma5,rsi_14",80,90.0000,3.2000,9.0000,72,8,10,100.0000,4.0000,12,100.0000,4.0000,58,86.2069,2.8966,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,81.4891,4.19997e-13,3.87556e-06,2.7000,3.7000,PASSOU 3/3 (100%/100%/86%),1.34197e-10,721.2899,2018-12-17,2025-08-11
GGBR4,r10_swing_GGBR4_close_tp4_0_sl4_0_cap20__3f__month_of_year=q4__prev_ret_3d=flat__sma50_slope_10d=up_1_5,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Retorno acumulado 3D: neutro; Inclinacao da MM50 em 10D: acima leve,"month_of_year,prev_ret_3d,sma50_slope_10d",64,90.6250,3.2500,9.6667,58,6,42,95.2381,3.6190,12,83.3333,2.6667,10,80.0000,2.4000,30,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,81.0169,4.03579e-11,2.16546e-08,2.6250,3.7500,PASSOU 3/3 (95%/83%/80%),3.82921e-09,721.2206,2019-11-12,2025-12-29
DIRR3,r10_swing_DIRR3_close_tp4_0_sl4_0_cap10__3f__close_vs_sma5=up_1_5__close_vs_sma50=up_5_10__prev_ret_10d=shock_up,close_tp4_0_sl4_0_cap10,close -> alvo 4% / stop 4% em ate 10 pregoes,close,target_stop_swing,4.0000,4.0000,10,3,Fechamento vs MM5: acima leve; Fechamento vs MM50: acima forte; Retorno acumulado 10D: choque de alta,"close_vs_sma5,close_vs_sma50,prev_ret_10d",66,90.9091,3.2727,10.0000,60,6,18,100.0000,4.0000,14,100.0000,4.0000,34,82.3529,2.5882,20,100.0000,4.0000,INF,4,100.0000,4.0000,INF,81.5511,1.50426e-11,3.87556e-06,2.6667,3.7576,PASSOU 3/3 (100%/100%/82%),1.86281e-09,721.2095,2018-01-17,2026-02-10
DIRR3,r10_swing_DIRR3_close_tp4_0_sl4_0_cap15__3f__close_vs_sma5=up_1_5__close_vs_sma50=up_5_10__prev_ret_10d=shock_up,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs MM5: acima leve; Fechamento vs MM50: acima forte; Retorno acumulado 10D: choque de alta,"close_vs_sma5,close_vs_sma50,prev_ret_10d",66,90.9091,3.2727,10.0000,60,6,18,100.0000,4.0000,14,100.0000,4.0000,34,82.3529,2.5882,20,100.0000,4.0000,INF,4,100.0000,4.0000,INF,81.5511,1.50426e-11,3.87556e-06,2.6667,3.7576,PASSOU 3/3 (100%/100%/82%),1.86281e-09,721.2095,2018-01-17,2026-02-10
DIRR3,r10_swing_DIRR3_close_tp4_0_sl4_0_cap20__3f__close_vs_sma5=up_1_5__close_vs_sma50=up_5_10__prev_ret_10d=shock_up,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM5: acima leve; Fechamento vs MM50: acima forte; Retorno acumulado 10D: choque de alta,"close_vs_sma5,close_vs_sma50,prev_ret_10d",66,90.9091,3.2727,10.0000,60,6,18,100.0000,4.0000,14,100.0000,4.0000,34,82.3529,2.5882,20,100.0000,4.0000,INF,4,100.0000,4.0000,INF,81.5511,1.50426e-11,3.87556e-06,2.6667,3.7576,PASSOU 3/3 (100%/100%/82%),1.86281e-09,721.2095,2018-01-17,2026-02-10
PETR3,r10_swing_PETR3_close_tp4_0_sl4_0_cap20__3f__close_vs_ema9=dn_1_5__prev_ret_2d=dn_1_3__rsi_14=low,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA9: abaixo leve; Retorno acumulado 2D: queda de 1% a 3%; RSI 14 periodos: RSI baixo,"close_vs_ema9,prev_ret_2d,rsi_14",34,94.1176,3.5294,16.0000,32,2,14,85.7143,2.8571,4,100.0000,4.0000,16,100.0000,4.0000,22,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,1.36482e-06,2.8235,4.0000,PASSOU 3/3 (85%/100%/100%),1.26592e-06,720.9838,2018-12-21,2025-10-21
SANB11,r10_swing_SANB11_open_tp4_0_sl4_0_cap20__3f__month_of_year=q4__prev_ret_10d=shock_up__volume_spike_1d=very_low,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Retorno acumulado 10D: choque de alta; Spike de volume vs maximo 5D: muito baixo,"month_of_year,prev_ret_10d,volume_spike_1d",64,90.6250,3.2500,9.6667,58,6,50,92.0000,3.3600,2,100.0000,4.0000,12,83.3333,2.6667,22,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,81.0169,4.03579e-11,1.36482e-06,2.7500,3.7500,PASSOU 2/2 (92%/—/83%),3.82921e-09,720.7282,2018-10-05,2025-11-17
CXSE3,r10_swing_CXSE3_open_tp4_0_sl3_0_cap20__3f__close_vs_ema21=near__month_of_year=q4__positive_days_10d=weak,open_tp4_0_sl3_0_cap20,open -> alvo 4% / stop 3% em ate 20 pregoes,open,target_stop_swing,4.0000,3.0000,20,3,Fechamento vs EMA21: perto do equilibrio; Mes do ano (trimestre): quarto trimestre; Dias positivos nos ultimos 10 pregoes: 0 a 3 dias positivos em 10D,"close_vs_ema21,month_of_year,positive_days_10d",34,94.1176,3.5882,21.3333,32,2,0,0.0000,0.0000,10,80.0000,2.6000,24,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,2.9706,4.0000,PASSOU 2/2 (—/80%/100%),1.26592e-06,720.6492,2021-11-03,2025-10-27
CXSE3,r10_swing_CXSE3_close_tp4_0_sl4_0_cap20__3f__close_vs_ema200=up_1_5__close_vs_sma50=near__range_position_20d=middle,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: acima leve; Fechamento vs MM50: perto do equilibrio; Posicao no range 20D: fechou no meio,"close_vs_ema200,close_vs_sma50,range_position_20d",34,94.1176,3.5294,16.0000,32,2,0,0.0000,0.0000,8,75.0000,2.0000,26,100.0000,4.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.87556e-06,2.8235,4.0000,PASSOU 2/2 (—/75%/100%),1.26592e-06,720.5289,2022-10-10,2025-02-14
SBSP3,r10_swing_SBSP3_open_tp4_0_sl4_0_cap20__3f__close_vs_ema200=up_5_10__close_vs_sma5=near__rsi_14=neutral_high,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: acima forte; Fechamento vs MM5: perto do equilibrio; RSI 14 periodos: RSI neutro alto,"close_vs_ema200,close_vs_sma5,rsi_14",80,90.0000,3.2000,9.0000,72,8,10,100.0000,4.0000,12,100.0000,4.0000,58,86.2069,2.8966,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,81.4891,4.19997e-13,3.87556e-06,2.6000,3.7000,PASSOU 3/3 (100%/100%/86%),1.34197e-10,720.4899,2018-12-18,2025-08-12
SLCE3,r10_swing_SLCE3_open_tp4_0_sl4_0_cap20__3f__close_vs_ema200=far_dn__prev_ret_1d=flat__sma50_slope_10d=dn_1_5,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: muito abaixo; Retorno acumulado 1D: neutro; Inclinacao da MM50 em 10D: abaixo leve,"close_vs_ema200,prev_ret_1d,sma50_slope_10d",50,92.0000,3.3600,11.5000,46,4,34,88.2353,3.0588,6,100.0000,4.0000,10,100.0000,4.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,81.1615,1.43265e-09,3.87556e-06,2.7200,3.8400,PASSOU 3/3 (88%/100%/100%),4.81505e-08,720.4671,2019-01-02,2025-10-20
BRAP4,r10_swing_BRAP4_close_tp4_0_sl4_0_cap20__3f__close_vs_ema200=far_dn__range_position_20d=near_low__sma50_slope_10d=dn_1_5,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: muito abaixo; Posicao no range 20D: fechou perto da minima; Inclinacao da MM50 em 10D: abaixo leve,"close_vs_ema200,range_position_20d,sma50_slope_10d",80,90.0000,3.2000,9.0000,72,8,10,100.0000,4.0000,40,90.0000,3.2000,30,86.6667,2.9333,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,81.4891,4.19997e-13,3.1686e-05,2.7000,3.7000,PASSOU 3/3 (100%/90%/86%),1.34197e-10,720.2334,2019-02-07,2025-01-14
CXSE3,r10_swing_CXSE3_close_tp4_0_sl4_0_cap20__3f__day_of_month_bucket=first_half__month_of_year=q1__sma20_vs_sma50=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Dia do mes (bucket): primeira metade; Mes do ano (trimestre): primeiro trimestre; MM20 vs MM50: perto do equilibrio,"day_of_month_bucket,month_of_year,sma20_vs_sma50",34,94.1176,3.5294,16.0000,32,2,0,0.0000,0.0000,10,100.0000,4.0000,24,91.6667,3.3333,18,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,1.10526e-05,2.8235,4.0000,PASSOU 2/2 (—/100%/91%),1.26592e-06,720.0285,2022-02-07,2025-02-14
EGIE3,r10_swing_EGIE3_open_tp4_0_sl4_0_cap20__3f__close_vs_sma200=up_1_5__sma50_slope_20d=up_1_5__sma5_vs_sma20=near,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: acima leve; Inclinacao da MM50 em 20D: acima leve; MM5 vs MM20: perto do equilibrio,"close_vs_sma200,sma50_slope_20d,sma5_vs_sma20",76,89.4737,3.3485,11.6035,68,6,16,100.0000,4.0000,28,100.0000,4.0000,32,75.0000,2.4526,22,100.0000,4.0000,INF,8,100.0000,4.0000,INF,80.5799,2.95908e-12,1.36482e-06,2.8222,3.7795,PASSOU 3/3 (100%/100%/75%),5.78899e-10,719.9948,2018-05-08,2026-03-30
VALE3,r10_swing_VALE3_close_tp4_0_sl3_0_cap20__3f__close_vs_sma200=up_5_10__sma50_slope_20d=up_1_5__sma5_vs_sma20=up_1_5,close_tp4_0_sl3_0_cap20,close -> alvo 4% / stop 3% em ate 20 pregoes,close,target_stop_swing,4.0000,3.0000,20,3,Fechamento vs MM200: acima forte; Inclinacao da MM50 em 20D: acima leve; MM5 vs MM20: acima leve,"close_vs_sma200,sma50_slope_20d,sma5_vs_sma20",32,93.7500,3.5625,20.0000,30,2,20,100.0000,4.0000,2,0.0000,-3.0000,10,100.0000,4.0000,30,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,79.8525,3.72109e-07,2.16546e-08,2.9062,4.0000,PASSOU 2/2 (100%/—/100%),2.72006e-06,719.9770,2019-11-26,2025-09-23
PSSA3,r10_swing_PSSA3_close_tp4_0_sl4_0_cap20__3f__close_vs_ema200=near__drawdown_20d=dd_6_10__range_position_20d=lower_band,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: perto do equilibrio; Queda desde maxima 20D: 6% a 10% abaixo da maxima; Posicao no range 20D: fechou na metade inferior,"close_vs_ema200,drawdown_20d,range_position_20d",50,92.0000,3.3600,11.5000,46,4,30,93.3333,3.4667,0,0.0000,0.0000,20,90.0000,3.2000,18,100.0000,4.0000,INF,10,100.0000,4.0000,INF,81.1615,1.43265e-09,1.10526e-05,2.7200,3.8400,PASSOU 2/2 (93%/—/90%),4.81505e-08,719.9667,2019-05-10,2026-01-20
EGIE3,r10_swing_EGIE3_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=up_1_5__sma50_slope_20d=up_1_5__sma5_vs_sma20=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: acima leve; Inclinacao da MM50 em 20D: acima leve; MM5 vs MM20: perto do equilibrio,"close_vs_sma200,sma50_slope_20d,sma5_vs_sma20",76,89.4737,3.3108,11.4841,68,6,16,100.0000,4.0000,28,100.0000,4.0000,32,75.0000,2.3631,22,100.0000,4.0000,INF,8,100.0000,4.0000,INF,80.5799,2.95908e-12,1.36482e-06,2.7845,3.7606,PASSOU 3/3 (100%/100%/75%),5.78899e-10,719.6932,2018-05-07,2026-03-27
VIVA3,r10_swing_VIVA3_open_tp4_0_sl4_0_cap10__3f__close_vs_sma200=far_dn__drawdown_5d=dd_3_6__sma50_slope_10d=near,open_tp4_0_sl4_0_cap10,open -> alvo 4% / stop 4% em ate 10 pregoes,open,target_stop_swing,4.0000,4.0000,10,3,Fechamento vs MM200: muito abaixo; Queda desde maxima 5D: 3% a 6% abaixo da maxima; Inclinacao da MM50 em 10D: perto do equilibrio,"close_vs_sma200,drawdown_5d,sma50_slope_10d",34,94.1176,3.5294,16.0000,32,2,0,0.0000,0.0000,14,85.7143,2.8571,20,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,2.8235,4.0000,PASSOU 2/2 (—/85%/100%),1.26592e-06,719.4724,2022-02-11,2025-04-17
VIVA3,r10_swing_VIVA3_open_tp4_0_sl4_0_cap15__3f__close_vs_sma200=far_dn__drawdown_5d=dd_3_6__sma50_slope_10d=near,open_tp4_0_sl4_0_cap15,open -> alvo 4% / stop 4% em ate 15 pregoes,open,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs MM200: muito abaixo; Queda desde maxima 5D: 3% a 6% abaixo da maxima; Inclinacao da MM50 em 10D: perto do equilibrio,"close_vs_sma200,drawdown_5d,sma50_slope_10d",34,94.1176,3.5294,16.0000,32,2,0,0.0000,0.0000,14,85.7143,2.8571,20,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,2.8235,4.0000,PASSOU 2/2 (—/85%/100%),1.26592e-06,719.4724,2022-02-11,2025-04-17
VIVA3,r10_swing_VIVA3_open_tp4_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__drawdown_5d=dd_3_6__sma50_slope_10d=near,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; Queda desde maxima 5D: 3% a 6% abaixo da maxima; Inclinacao da MM50 em 10D: perto do equilibrio,"close_vs_sma200,drawdown_5d,sma50_slope_10d",34,94.1176,3.5294,16.0000,32,2,0,0.0000,0.0000,14,85.7143,2.8571,20,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,2.8235,4.0000,PASSOU 2/2 (—/85%/100%),1.26592e-06,719.4724,2022-02-11,2025-04-17
AXIA6,r10_swing_AXIA6_open_tp4_0_sl4_0_cap20__3f__close_vs_ema200=dn_1_5__close_vs_sma5=near__rsi_14=low,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: abaixo leve; Fechamento vs MM5: perto do equilibrio; RSI 14 periodos: RSI baixo,"close_vs_ema200,close_vs_sma5,rsi_14",34,94.1176,3.5294,16.0000,32,2,16,87.5000,3.0000,2,100.0000,4.0000,16,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,2.8235,4.0000,PASSOU 2/2 (87%/—/100%),1.26592e-06,719.4724,2019-11-22,2025-08-06
SANB11,r10_swing_SANB11_close_tp4_0_sl4_0_cap15__3f__close_vs_ema200=dn_5_10__month_of_year=q1__sma20_vs_sma50=dn_1_5,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA200: abaixo forte; Mes do ano (trimestre): primeiro trimestre; MM20 vs MM50: abaixo leve,"close_vs_ema200,month_of_year,sma20_vs_sma50",34,94.1176,3.5294,16.0000,32,2,2,0.0000,-4.0000,12,100.0000,4.0000,20,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,2.8235,4.0000,PASSOU 2/2 (—/100%/100%),1.26592e-06,719.4724,2020-02-21,2025-01-24
BRAP4,r10_swing_BRAP4_close_tp4_0_sl4_0_cap15__3f__close_vs_ema200=far_dn__prev_ret_10d=dn_5_8__range_position_20d=near_low,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA200: muito abaixo; Retorno acumulado 10D: queda de 5% a 8%; Posicao no range 20D: fechou perto da minima,"close_vs_ema200,prev_ret_10d,range_position_20d",34,94.1176,3.5294,16.0000,32,2,4,100.0000,4.0000,4,100.0000,4.0000,26,92.3077,3.3846,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,2.8235,4.0000,PASSOU 3/3 (100%/100%/92%),1.26592e-06,719.4724,2019-08-23,2025-01-14
CMIN3,r10_swing_CMIN3_open_tp4_0_sl4_0_cap15__3f__close_vs_sma200=near__close_vs_sma5=near__vol_ratio_5v20=very_low,open_tp4_0_sl4_0_cap15,open -> alvo 4% / stop 4% em ate 15 pregoes,open,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs MM200: perto do equilibrio; Fechamento vs MM5: perto do equilibrio; Volatilidade 5D vs 20D: muito baixo,"close_vs_sma200,close_vs_sma5,vol_ratio_5v20",34,94.1176,3.5294,16.0000,32,2,0,0.0000,0.0000,4,100.0000,4.0000,30,93.3333,3.4667,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,2.8235,4.0000,PASSOU 2/2 (—/100%/93%),1.26592e-06,719.4724,2022-12-07,2025-09-19
CMIN3,r10_swing_CMIN3_open_tp4_0_sl4_0_cap20__3f__close_vs_sma200=near__close_vs_sma5=near__vol_ratio_5v20=very_low,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; Fechamento vs MM5: perto do equilibrio; Volatilidade 5D vs 20D: muito baixo,"close_vs_sma200,close_vs_sma5,vol_ratio_5v20",34,94.1176,3.5294,16.0000,32,2,0,0.0000,0.0000,4,100.0000,4.0000,30,93.3333,3.4667,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,2.8235,4.0000,PASSOU 2/2 (—/100%/93%),1.26592e-06,719.4724,2022-12-07,2025-09-19
CMIN3,r10_swing_CMIN3_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=near__close_vs_sma5=near__vol_ratio_5v20=very_low,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; Fechamento vs MM5: perto do equilibrio; Volatilidade 5D vs 20D: muito baixo,"close_vs_sma200,close_vs_sma5,vol_ratio_5v20",34,94.1176,3.5294,16.0000,32,2,0,0.0000,0.0000,4,100.0000,4.0000,30,93.3333,3.4667,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,2.8235,4.0000,PASSOU 2/2 (—/100%/93%),1.26592e-06,719.4724,2022-12-06,2025-09-18
VALE3,r10_swing_VALE3_close_tp4_0_sl4_0_cap20__3f__month_of_year=q4__rsi_14=high__vol_ratio_5v20=very_low,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; RSI 14 periodos: RSI alto; Volatilidade 5D vs 20D: muito baixo,"month_of_year,rsi_14,vol_ratio_5v20",80,90.0000,3.2000,9.0000,72,8,38,94.7368,3.5789,20,80.0000,2.4000,22,90.9091,3.2727,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,81.4891,4.19997e-13,3.1686e-05,2.6000,3.7000,PASSOU 3/3 (94%/80%/90%),1.34197e-10,719.4334,2019-11-26,2025-12-17
