ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_success,m_win_pct,m_avg_return_pct,m_net_return_pct,m_take_profit,m_stop_loss,m_profit_factor,m_returns,m1_trades,m1_success,m1_win_pct,m1_avg_return_pct,m2_trades,m2_success,m2_win_pct,m2_avg_return_pct,m3_trades,m3_success,m3_win_pct,m3_avg_return_pct,v_trades,v_success,v_win_pct,v_avg_return_pct,v_profit_factor,v_returns,o_trades,o_success,o_win_pct,o_avg_return_pct,o_profit_factor,o_returns,first_trade_date,last_trade_date,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score
PSSA3,r10_swing_PSSA3_close_tp4_0_sl4_0_cap15__3f__close_vs_ema200=up_1_5__close_vs_ema21=near__close_vs_sma50=near,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA200: acima leve; Fechamento vs EMA21: perto do equilibrio; Fechamento vs MM50: perto do equilibrio,"close_vs_ema200,close_vs_ema21,close_vs_sma50",64,54,84.3750,2.9220,187.0074,54,8,6.8440,-4.000000;-4.000000;1.503676;1.503676;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,44,38,86.3636,3.1593,2,2,100.0000,4.0000,18,14,77.7778,2.2222,20,20,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,20,8,40.0000,-0.0688,0.9588,-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-0.101591;-0.101591;-0.586334;-0.586334,2019-06-11,2026-05-21,73.5717,1.90364e-08,3.87556e-06,2.2500,3.4690,PASSOU 2/2 (86%/—/77%),3.10462e-07,693.9377
RDOR3,r10_swing_RDOR3_close_tp4_0_sl4_0_cap20__3f__atr_return_5d=rel_up__prev_ret_1d=flat__sma20_slope_5d=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Retorno 5D normalizado por ATR: acima do normal; Retorno acumulado 1D: neutro; Inclinacao da MM20 em 5D: perto do equilibrio,"atr_return_5d,prev_ret_1d,sma20_slope_5d",34,30,88.2353,3.0588,104.0000,30,4,7.5000,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,0,0,0.0000,0.0000,12,10,83.3333,2.6667,22,20,90.9091,3.2727,28,28,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,8,8,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,2021-05-12,2026-04-09,73.3788,4.12146e-06,6.07833e-08,2.1176,3.7647,PASSOU 2/2 (—/83%/90%),1.67511e-05,693.9137
VALE3,r10_swing_VALE3_open_tp4_0_sl4_0_cap20__3f__month_of_year=q4__sma50_slope_10d=up_1_5__vol_ratio_5v20=very_low,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Inclinacao da MM50 em 10D: acima leve; Volatilidade 5D vs 20D: muito baixo,"month_of_year,sma50_slope_10d,vol_ratio_5v20",120,98,81.6667,2.5333,304.0000,98,22,4.4545,-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000,28,22,78.5714,2.2857,54,42,77.7778,2.2222,38,34,89.4737,3.1579,26,26,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,0,0,0.0000,0.0000,0.0000,,2018-10-04,2025-12-22,73.7989,2.00351e-12,1.71006e-07,2.0000,3.0667,PASSOU 3/3 (78%/77%/89%),4.31814e-10,693.8759
DIRR3,r10_swing_DIRR3_close_tp4_0_sl4_0_cap15__3f__rsi_14=high__sma20_vs_sma50=near__sma5_vs_sma20=up_5_10,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,RSI 14 periodos: RSI alto; MM20 vs MM50: perto do equilibrio; MM5 vs MM20: acima forte,"rsi_14,sma20_vs_sma50,sma5_vs_sma20",46,40,86.9565,2.9565,136.0000,40,6,6.6667,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000,34,30,88.2353,3.0588,4,4,100.0000,4.0000,8,6,75.0000,2.0000,16,16,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,4,2,50.0000,0.0000,1.0000,4.000000;4.000000;-4.000000;-4.000000,2018-01-18,2026-02-18,74.3339,2.68332e-07,3.1686e-05,2.0870,3.6522,PASSOU 3/3 (88%/100%/75%),2.22252e-06,693.8638
DIRR3,r10_swing_DIRR3_close_tp4_0_sl4_0_cap20__3f__rsi_14=high__sma20_vs_sma50=near__sma5_vs_sma20=up_5_10,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,RSI 14 periodos: RSI alto; MM20 vs MM50: perto do equilibrio; MM5 vs MM20: acima forte,"rsi_14,sma20_vs_sma50,sma5_vs_sma20",46,40,86.9565,2.9565,136.0000,40,6,6.6667,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000,34,30,88.2353,3.0588,4,4,100.0000,4.0000,8,6,75.0000,2.0000,16,16,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,4,2,50.0000,0.0000,1.0000,4.000000;4.000000;-4.000000;-4.000000,2018-01-18,2026-02-18,74.3339,2.68332e-07,3.1686e-05,2.0870,3.6522,PASSOU 3/3 (88%/100%/75%),2.22252e-06,693.8638
GGBR4,r10_swing_GGBR4_close_tp4_0_sl4_0_cap20__3f__days_to_options_expiry=far__rebound_5d=reb_1_3__volume_ratio_5v20=very_low,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Dias ate vencimento de opcoes B3: vencimento distante; Distancia desde minima 5D: 1% a 3% acima da minima; Volume 5D vs 20D: muito baixo,"days_to_options_expiry,rebound_5d,volume_ratio_5v20",46,40,86.9565,2.9565,136.0000,40,6,6.6667,-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,12,10,83.3333,2.6667,14,10,71.4286,1.7143,20,20,100.0000,4.0000,16,16,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,4,4,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000,2018-01-31,2026-03-30,74.3339,2.68332e-07,3.1686e-05,2.0870,3.6522,PASSOU 3/3 (83%/71%/100%),2.22252e-06,693.8638
CMIG4,r10_swing_CMIG4_open_tp4_0_sl4_0_cap20__3f__rsi_14=neutral_low__streak_direction=up_2_3__upper_wick_ratio_prev=mid,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,RSI 14 periodos: RSI neutro baixo; Sequencia de altas/quedas: alta em 2 a 3 pregoes seguidos; Pavio superior do candle: medio,"rsi_14,streak_direction,upper_wick_ratio_prev",46,40,86.9565,2.9565,136.0000,40,6,6.6667,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,2,2,100.0000,4.0000,26,22,84.6154,2.7692,18,16,88.8889,3.1111,16,16,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,2,2,100.0000,4.0000,INF,4.000000;4.000000,2020-04-08,2026-01-16,74.3339,2.68332e-07,3.1686e-05,2.0870,3.6522,PASSOU 2/2 (—/84%/88%),2.22252e-06,693.8638
SBSP3,r10_swing_SBSP3_close_tp4_0_sl4_0_cap10__3f__close_vs_ema200=up_5_10__prev_ret_1d=flat__prev_ret_1d_z20=rel_soft_dn,close_tp4_0_sl4_0_cap10,close -> alvo 4% / stop 4% em ate 10 pregoes,close,target_stop_swing,4.0000,4.0000,10,3,Fechamento vs EMA200: acima forte; Retorno acumulado 1D: neutro; Retorno 1D em z-score 20D: levemente abaixo,"close_vs_ema200,prev_ret_1d,prev_ret_1d_z20",46,40,86.9565,2.9565,136.0000,40,6,6.6667,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,6,6,100.0000,4.0000,4,4,100.0000,4.0000,36,30,83.3333,2.6667,16,16,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,4,4,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000,2018-12-18,2026-01-16,74.3339,2.68332e-07,3.1686e-05,2.0870,3.6522,PASSOU 3/3 (100%/100%/83%),2.22252e-06,693.8638
SBSP3,r10_swing_SBSP3_close_tp4_0_sl4_0_cap15__3f__close_vs_ema200=up_5_10__prev_ret_1d=flat__prev_ret_1d_z20=rel_soft_dn,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA200: acima forte; Retorno acumulado 1D: neutro; Retorno 1D em z-score 20D: levemente abaixo,"close_vs_ema200,prev_ret_1d,prev_ret_1d_z20",46,40,86.9565,2.9565,136.0000,40,6,6.6667,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,6,6,100.0000,4.0000,4,4,100.0000,4.0000,36,30,83.3333,2.6667,16,16,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,4,4,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000,2018-12-18,2026-01-16,74.3339,2.68332e-07,3.1686e-05,2.0870,3.6522,PASSOU 3/3 (100%/100%/83%),2.22252e-06,693.8638
SBSP3,r10_swing_SBSP3_close_tp4_0_sl4_0_cap20__3f__close_vs_ema200=up_5_10__prev_ret_1d=flat__prev_ret_1d_z20=rel_soft_dn,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: acima forte; Retorno acumulado 1D: neutro; Retorno 1D em z-score 20D: levemente abaixo,"close_vs_ema200,prev_ret_1d,prev_ret_1d_z20",46,40,86.9565,2.9565,136.0000,40,6,6.6667,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,6,6,100.0000,4.0000,4,4,100.0000,4.0000,36,30,83.3333,2.6667,16,16,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,4,4,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000,2018-12-18,2026-01-16,74.3339,2.68332e-07,3.1686e-05,2.0870,3.6522,PASSOU 3/3 (100%/100%/83%),2.22252e-06,693.8638
ITSA4,r10_swing_ITSA4_close_tp4_0_sl4_0_cap15__3f__close_vs_sma200=near__rsi_14=neutral_high__sma5_vs_sma20=near,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs MM200: perto do equilibrio; RSI 14 periodos: RSI neutro alto; MM5 vs MM20: perto do equilibrio,"close_vs_sma200,rsi_14,sma5_vs_sma20",52,44,84.6154,3.3189,172.5845,44,2,20.7305,4.000000;4.000000;4.000000;4.000000;-0.373538;-0.373538;0.993906;0.993906;1.671877;1.671877;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,4,4,100.0000,4.0000,42,34,80.9524,3.1568,6,6,100.0000,4.0000,16,16,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,0,0,0.0000,0.0000,0.0000,,2020-11-05,2025-03-13,72.4757,2.98788e-07,3.1686e-05,2.7744,3.7425,PASSOU 3/3 (100%/80%/100%),2.34815e-06,693.7884
GGBR4,r10_swing_GGBR4_open_tp4_0_sl4_0_cap20__3f__close_vs_sma200=dn_5_10__close_vs_sma5=near__sma5_vs_sma20=near,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: abaixo forte; Fechamento vs MM5: perto do equilibrio; MM5 vs MM20: perto do equilibrio,"close_vs_sma200,close_vs_sma5,sma5_vs_sma20",104,86,82.6923,2.6154,272.0000,86,18,4.7778,-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,40,28,70.0000,1.6000,20,14,70.0000,1.6000,44,44,100.0000,4.0000,18,18,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,0,0,0.0000,0.0000,0.0000,,2019-05-24,2025-08-22,74.2931,1.30407e-11,1.10526e-05,2.0000,3.1538,PASSOU 3/3 (70%/70%/100%),1.7064e-09,693.6015
ITSA4,r10_swing_ITSA4_open_tp4_0_sl4_0_cap20__3f__close_vs_sma200=near__compression_3v20=normal__sma20_slope_5d=near,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; Compressao 3D vs 20D: normal; Inclinacao da MM20 em 5D: perto do equilibrio,"close_vs_sma200,compression_3v20,sma20_slope_5d",66,56,84.8485,2.7879,184.0000,56,10,5.6000,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,8,8,100.0000,4.0000,32,28,87.5000,3.0000,26,20,76.9231,2.1538,16,16,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,0,0,0.0000,0.0000,0.0000,,2019-05-20,2025-03-14,74.3069,7.49279e-09,3.1686e-05,2.0606,3.3939,PASSOU 3/3 (100%/87%/76%),1.57101e-07,693.5716
ITSA4,r10_swing_ITSA4_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=near__compression_3v20=normal__sma20_slope_5d=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; Compressao 3D vs 20D: normal; Inclinacao da MM20 em 5D: perto do equilibrio,"close_vs_sma200,compression_3v20,sma20_slope_5d",66,56,84.8485,2.7879,184.0000,56,10,5.6000,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,8,8,100.0000,4.0000,32,28,87.5000,3.0000,26,20,76.9231,2.1538,16,16,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,0,0,0.0000,0.0000,0.0000,,2019-05-17,2025-03-13,74.3069,7.49279e-09,3.1686e-05,2.0606,3.3939,PASSOU 3/3 (100%/87%/76%),1.57101e-07,693.5716
PETR3,r10_swing_PETR3_close_tp4_0_sl4_0_cap20__3f__atr_return_1d=rel_soft_dn__close_vs_ema21=dn_1_5__drawdown_10d=dd_3_6,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Retorno 1D normalizado por ATR: levemente abaixo; Fechamento vs EMA21: abaixo leve; Queda desde maxima 10D: 3% a 6% abaixo da maxima,"atr_return_1d,close_vs_ema21,drawdown_10d",66,56,84.8485,2.7879,184.0000,56,10,5.6000,-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,26,20,76.9231,2.1538,22,20,90.9091,3.2727,18,16,88.8889,3.1111,16,16,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,0,0,0.0000,0.0000,0.0000,,2019-04-30,2025-12-11,74.3069,7.49279e-09,3.1686e-05,2.0606,3.3939,PASSOU 3/3 (76%/90%/88%),1.57101e-07,693.5716
AXIA6,r10_swing_AXIA6_close_tp4_0_sl4_0_cap15__3f__days_since_options_expiry=settled__sma20_vs_sma50=up_5_10__sma50_slope_20d=far_up,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Dias desde vencimento de opcoes B3: ja distante do vencimento; MM20 vs MM50: acima forte; Inclinacao da MM50 em 20D: muito acima,"days_since_options_expiry,sma20_vs_sma50,sma50_slope_20d",34,30,88.2353,3.0588,104.0000,30,4,7.5000,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;-4.000000;-4.000000,24,22,91.6667,3.3333,10,8,80.0000,2.4000,0,0,0.0000,0.0000,26,26,100.0000,4.0000,INF,4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000;4.000000,0,0,0.0000,0.0000,0.0000,,2018-03-22,2025-12-29,73.3788,4.12146e-06,1.71006e-07,2.1176,3.7647,PASSOU 2/2 (91%/80%/—),1.67511e-05,693.5564
