rank,ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_win_pct,m_avg_return_pct,m_profit_factor,m_take_profit,m_stop_loss,m1_trades,m1_win_pct,m1_avg_return_pct,m2_trades,m2_win_pct,m2_avg_return_pct,m3_trades,m3_win_pct,m3_avg_return_pct,v_trades,v_win_pct,v_avg_return_pct,v_profit_factor,o_trades,o_win_pct,o_avg_return_pct,o_profit_factor,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score,first_trade_date,last_trade_date
2,CMIN3,r10_swing_CMIN3_open_tp8_0_sl5_0_cap20__3f__close_vs_sma200=near__close_vs_sma5=near__vol_ratio_5v20=very_low,open_tp8_0_sl5_0_cap20,open -> alvo 8% / stop 5% em ate 20 pregoes,open,target_stop_swing,8.0000,5.0000,20,3,Fechamento vs MM200: perto do equilibrio; Fechamento vs MM5: perto do equilibrio; Volatilidade 5D vs 20D: muito baixo,"close_vs_sma200,close_vs_sma5,vol_ratio_5v20",34,94.1176,7.2353,25.6000,32,2,0,0.0000,0.0000,4,100.0000,8.0000,30,93.3333,7.1333,16,100.0000,8.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,6.0882,8.0000,PASSOU 2/2 (—/100%/93%),1.26592e-06,785.5900,2022-12-07,2025-09-19
3,CMIN3,r10_swing_CMIN3_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=near__close_vs_sma5=near__vol_ratio_5v20=very_low,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; Fechamento vs MM5: perto do equilibrio; Volatilidade 5D vs 20D: muito baixo,"close_vs_sma200,close_vs_sma5,vol_ratio_5v20",34,94.1176,5.4118,24.0000,32,2,0,0.0000,0.0000,4,100.0000,6.0000,30,93.3333,5.3333,16,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,80.9061,1.34033e-07,3.1686e-05,4.5294,6.0000,PASSOU 2/2 (—/100%/93%),1.26592e-06,753.1196,2022-12-07,2025-09-19
1,CPFE3,r10_swing_CPFE3_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=up_5_10__close_vs_sma50=up_5_10__rsi_14=high,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: acima forte; Fechamento vs MM50: acima forte; RSI 14 periodos: RSI alto,"close_vs_sma200,close_vs_sma50,rsi_14",32,87.5000,4.7500,10.5000,28,4,20,100.0000,6.0000,10,80.0000,4.0000,2,0.0000,-4.0000,16,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,71.9314,1.10526e-05,3.1686e-05,3.5000,5.6875,PASSOU 2/2 (100%/80%/—),3.494e-05,717.9603,2018-09-06,2025-11-03
2,CPFE3,r10_swing_CPFE3_close_tp6_0_sl4_0_cap20__3f__close_vs_sma200=up_5_10__close_vs_sma50=up_5_10__rsi_14=high,close_tp6_0_sl4_0_cap20,close -> alvo 6% / stop 4% em ate 20 pregoes,close,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: acima forte; Fechamento vs MM50: acima forte; RSI 14 periodos: RSI alto,"close_vs_sma200,close_vs_sma50,rsi_14",32,87.5000,4.7500,10.5000,28,4,20,100.0000,6.0000,10,80.0000,4.0000,2,0.0000,-4.0000,16,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,71.9314,1.10526e-05,3.1686e-05,3.5000,5.6875,PASSOU 2/2 (100%/80%/—),3.494e-05,717.9603,2018-09-05,2025-10-31
3,CPFE3,r10_swing_CPFE3_close_tp4_0_sl4_0_cap20__3f__month_of_year=q4__sma20_slope_5d=up_1_5__volume_ratio_5v20=normal,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Inclinacao da MM20 em 5D: acima leve; Volume 5D vs 20D: normal,"month_of_year,sma20_slope_5d,volume_ratio_5v20",48,91.6667,3.3333,11.0000,44,4,30,86.6667,2.9333,0,0.0000,0.0000,18,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,80.4464,3.89385e-09,3.1686e-05,2.6667,3.8333,PASSOU 2/2 (86%/—/100%),9.91548e-08,716.8389,2018-10-03,2025-12-15
1,CPLE3,r10_swing_CPLE3_close_tp4_0_sl4_0_cap20__3f__month_of_year=q3__rsi_14=neutral_low__sma20_vs_sma50=dn_1_5,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): terceiro trimestre; RSI 14 periodos: RSI neutro baixo; MM20 vs MM50: abaixo leve,"month_of_year,rsi_14,sma20_vs_sma50",44,95.4545,3.6364,21.0000,42,2,34,94.1176,3.5294,10,100.0000,4.0000,0,0.0000,0.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,84.8647,8.21642e-10,3.1686e-05,3.0909,4.0000,PASSOU 2/2 (94%/100%/—),3.39391e-08,733.4874,2018-07-10,2025-08-05
2,CPLE3,r10_swing_CPLE3_open_tp4_0_sl4_0_cap20__3f__month_of_year=q3__rsi_14=neutral_low__sma20_vs_sma50=dn_1_5,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): terceiro trimestre; RSI 14 periodos: RSI neutro baixo; MM20 vs MM50: abaixo leve,"month_of_year,rsi_14,sma20_vs_sma50",44,90.9091,3.2727,10.0000,40,4,34,88.2353,3.0588,10,100.0000,4.0000,0,0.0000,0.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,78.8405,2.86883e-08,3.1686e-05,2.5455,4.0000,PASSOU 2/2 (88%/100%/—),4.15874e-07,711.0516,2018-07-11,2025-08-06
1,CSMG3,r10_swing_CSMG3_open_tp4_0_sl4_0_cap15__3f__month_of_year=q1__rsi_14=neutral_low__sma50_slope_20d=dn_1_5,open_tp4_0_sl4_0_cap15,open -> alvo 4% / stop 4% em ate 15 pregoes,open,target_stop_swing,4.0000,4.0000,15,3,Mes do ano (trimestre): primeiro trimestre; RSI 14 periodos: RSI neutro baixo; Inclinacao da MM50 em 20D: abaixo leve,"month_of_year,rsi_14,sma50_slope_20d",48,95.8333,3.6667,23.0000,46,2,0,0.0000,0.0000,32,93.7500,3.5000,16,100.0000,4.0000,18,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,86.0241,1.07544e-10,1.10526e-05,3.1667,4.0000,PASSOU 2/2 (—/93%/100%),7.85753e-09,738.1281,2021-03-10,2025-02-28
2,CSMG3,r10_swing_CSMG3_open_tp4_0_sl4_0_cap15__3f__month_of_year=q1__sma50_slope_20d=dn_1_5__volume_ratio_20d=very_low,open_tp4_0_sl4_0_cap15,open -> alvo 4% / stop 4% em ate 15 pregoes,open,target_stop_swing,4.0000,4.0000,15,3,Mes do ano (trimestre): primeiro trimestre; Inclinacao da MM50 em 20D: abaixo leve; Volume vs media 20D: muito baixo,"month_of_year,sma50_slope_20d,volume_ratio_20d",48,95.8333,3.6667,23.0000,46,2,0,0.0000,0.0000,30,93.3333,3.4667,18,100.0000,4.0000,18,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,86.0241,1.07544e-10,1.10526e-05,3.1667,4.0000,PASSOU 2/2 (—/93%/100%),7.85753e-09,738.1281,2021-03-23,2025-02-26
3,CSMG3,r10_swing_CSMG3_open_tp4_0_sl4_0_cap20__3f__month_of_year=q1__rsi_14=neutral_low__sma50_slope_20d=dn_1_5,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): primeiro trimestre; RSI 14 periodos: RSI neutro baixo; Inclinacao da MM50 em 20D: abaixo leve,"month_of_year,rsi_14,sma50_slope_20d",48,95.8333,3.6667,23.0000,46,2,0,0.0000,0.0000,32,93.7500,3.5000,16,100.0000,4.0000,18,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,86.0241,1.07544e-10,1.10526e-05,3.1667,4.0000,PASSOU 2/2 (—/93%/100%),7.85753e-09,738.1281,2021-03-10,2025-02-28
1,CURY3,r10_swing_CURY3_close_tp4_0_sl4_0_cap15__3f__close_vs_ema200=far_up__days_since_options_expiry=settled__sma50_slope_10d=near,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA200: muito acima; Dias desde vencimento de opcoes B3: ja distante do vencimento; Inclinacao da MM50 em 10D: perto do equilibrio,"close_vs_ema200,days_since_options_expiry,sma50_slope_10d",88,86.3636,2.9091,6.3333,76,12,0,0.0000,0.0000,10,100.0000,4.0000,78,84.6154,2.7692,20,100.0000,4.0000,INF,10,100.0000,4.0000,INF,77.6611,4.5024e-12,3.87556e-06,2.3636,3.4545,PASSOU 2/2 (—/100%/84%),8.05137e-10,707.1147,2022-12-20,2026-01-26
2,CURY3,r10_swing_CURY3_close_tp4_0_sl4_0_cap20__3f__close_vs_ema200=far_up__days_since_options_expiry=settled__sma50_slope_10d=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: muito acima; Dias desde vencimento de opcoes B3: ja distante do vencimento; Inclinacao da MM50 em 10D: perto do equilibrio,"close_vs_ema200,days_since_options_expiry,sma50_slope_10d",88,86.3636,2.9091,6.3333,76,12,0,0.0000,0.0000,10,100.0000,4.0000,78,84.6154,2.7692,20,100.0000,4.0000,INF,10,100.0000,4.0000,INF,77.6611,4.5024e-12,3.87556e-06,2.3636,3.4545,PASSOU 2/2 (—/100%/84%),8.05137e-10,707.1147,2022-12-20,2026-01-26
3,CURY3,r10_swing_CURY3_close_tp4_0_sl4_0_cap10__3f__bb_position_20=lower_band__prev_ret_1d=flat__range_ratio_20d=very_low,close_tp4_0_sl4_0_cap10,close -> alvo 4% / stop 4% em ate 10 pregoes,close,target_stop_swing,4.0000,4.0000,10,3,Posicao nas Bandas de Bollinger 20D: fechou na metade inferior; Retorno acumulado 1D: neutro; Range vs media 20D: muito baixo,"bb_position_20,prev_ret_1d,range_ratio_20d",40,90.0000,3.2000,9.0000,36,4,2,100.0000,4.0000,24,83.3333,2.6667,14,100.0000,4.0000,18,100.0000,4.0000,INF,2,100.0000,4.0000,INF,76.9479,2.10372e-07,1.10526e-05,2.4000,3.8000,PASSOU 2/2 (—/83%/100%),1.85637e-06,704.7659,2020-12-28,2026-03-30
1,CXSE3,r10_swing_CXSE3_open_tp4_0_sl4_0_cap20__3f__close_vs_ema21=near__month_of_year=q4__rebound_5d=near_low,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA21: perto do equilibrio; Mes do ano (trimestre): quarto trimestre; Distancia desde minima 5D: perto da minima,"close_vs_ema21,month_of_year,rebound_5d",52,100.0000,4.0000,INF,52,0,0,0.0000,0.0000,4,100.0000,4.0000,48,100.0000,4.0000,22,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,93.1205,2.79554e-13,1.36482e-06,4.0000,4.0000,PASSOU 2/2 (—/100%/100%),1.00445e-10,767.0390,2022-10-13,2025-12-19
2,CXSE3,r10_swing_CXSE3_close_tp4_0_sl4_0_cap20__3f__day_of_month_bucket=first_half__sma20_vs_sma50=near__volume_ratio_5v20=normal,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Dia do mes (bucket): primeira metade; MM20 vs MM50: perto do equilibrio; Volume 5D vs 20D: normal,"day_of_month_bucket,sma20_vs_sma50,volume_ratio_5v20",44,100.0000,4.0000,INF,44,0,0,0.0000,0.0000,4,100.0000,4.0000,40,100.0000,4.0000,16,100.0000,4.0000,INF,4,0.0000,1.3518,INF,91.9702,1.65062e-11,3.1686e-05,4.0000,4.0000,PASSOU 2/2 (—/100%/100%),1.96833e-09,762.0767,2022-04-14,2026-05-15
3,CXSE3,r10_swing_CXSE3_close_tp4_0_sl4_0_cap20__3f__drawdown_20d=dd_1_3__positive_days_5d=soft_strong__sma20_vs_sma50=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Queda desde maxima 20D: 1% a 3% abaixo da maxima; Dias positivos nos ultimos 5 pregoes: 3 dias positivos em 5D; MM20 vs MM50: perto do equilibrio,"drawdown_20d,positive_days_5d,sma20_vs_sma50",50,96.0000,3.6800,24.0000,48,2,0,0.0000,0.0000,6,100.0000,4.0000,44,95.4545,3.6364,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,86.5397,3.89395e-11,3.1686e-05,3.2000,4.0000,PASSOU 2/2 (—/100%/95%),3.77276e-09,739.3852,2022-02-08,2025-09-10
1,CYRE3,r10_swing_CYRE3_open_tp4_0_sl4_0_cap10__3f__rebound_10d=reb_10_15__rsi_14=high__sma20_vs_sma50=up_1_5,open_tp4_0_sl4_0_cap10,open -> alvo 4% / stop 4% em ate 10 pregoes,open,target_stop_swing,4.0000,4.0000,10,3,Distancia desde minima 10D: 10% a 15% acima da minima; RSI 14 periodos: RSI alto; MM20 vs MM50: acima leve,"rebound_10d,rsi_14,sma20_vs_sma50",38,94.7368,3.5789,18.0000,36,2,24,100.0000,4.0000,0,0.0000,0.0000,14,85.7143,2.8571,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,82.7142,1.74301e-08,3.87556e-06,2.9474,4.0000,PASSOU 2/2 (100%/—/85%),2.95016e-07,726.9444,2019-06-07,2025-11-19
2,CYRE3,r10_swing_CYRE3_open_tp4_0_sl4_0_cap15__3f__rebound_10d=reb_10_15__rsi_14=high__sma20_vs_sma50=up_1_5,open_tp4_0_sl4_0_cap15,open -> alvo 4% / stop 4% em ate 15 pregoes,open,target_stop_swing,4.0000,4.0000,15,3,Distancia desde minima 10D: 10% a 15% acima da minima; RSI 14 periodos: RSI alto; MM20 vs MM50: acima leve,"rebound_10d,rsi_14,sma20_vs_sma50",38,94.7368,3.5789,18.0000,36,2,24,100.0000,4.0000,0,0.0000,0.0000,14,85.7143,2.8571,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,82.7142,1.74301e-08,3.87556e-06,2.9474,4.0000,PASSOU 2/2 (100%/—/85%),2.95016e-07,726.9444,2019-06-07,2025-11-19
3,CYRE3,r10_swing_CYRE3_open_tp4_0_sl4_0_cap20__3f__rebound_10d=reb_10_15__rsi_14=high__sma20_vs_sma50=up_1_5,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Distancia desde minima 10D: 10% a 15% acima da minima; RSI 14 periodos: RSI alto; MM20 vs MM50: acima leve,"rebound_10d,rsi_14,sma20_vs_sma50",38,94.7368,3.5789,18.0000,36,2,24,100.0000,4.0000,0,0.0000,0.0000,14,85.7143,2.8571,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,82.7142,1.74301e-08,3.87556e-06,2.9474,4.0000,PASSOU 2/2 (100%/—/85%),2.95016e-07,726.9444,2019-06-07,2025-11-19
1,DIRR3,r10_swing_DIRR3_close_tp4_0_sl4_0_cap10__3f__close_vs_ema21=up_5_10__close_vs_sma50=up_5_10__range_position_20d=near_high,close_tp4_0_sl4_0_cap10,close -> alvo 4% / stop 4% em ate 10 pregoes,close,target_stop_swing,4.0000,4.0000,10,3,Fechamento vs EMA21: acima forte; Fechamento vs MM50: acima forte; Posicao no range 20D: fechou perto da maxima,"close_vs_ema21,close_vs_sma50,range_position_20d",74,91.8919,3.3514,11.3333,68,6,20,100.0000,4.0000,12,83.3333,2.6667,42,90.4762,3.2381,30,100.0000,4.0000,INF,8,100.0000,4.0000,INF,83.4179,2.87326e-13,2.16546e-08,2.8108,3.7838,PASSOU 3/3 (100%/83%/90%),1.01135e-10,729.9100,2018-01-17,2026-02-12
2,DIRR3,r10_swing_DIRR3_close_tp4_0_sl4_0_cap15__3f__close_vs_ema21=up_5_10__close_vs_sma50=up_5_10__range_position_20d=near_high,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA21: acima forte; Fechamento vs MM50: acima forte; Posicao no range 20D: fechou perto da maxima,"close_vs_ema21,close_vs_sma50,range_position_20d",74,91.8919,3.3514,11.3333,68,6,20,100.0000,4.0000,12,83.3333,2.6667,42,90.4762,3.2381,30,100.0000,4.0000,INF,8,100.0000,4.0000,INF,83.4179,2.87326e-13,2.16546e-08,2.8108,3.7838,PASSOU 3/3 (100%/83%/90%),1.01135e-10,729.9100,2018-01-17,2026-02-12
3,DIRR3,r10_swing_DIRR3_close_tp4_0_sl4_0_cap20__3f__close_vs_ema21=up_5_10__close_vs_sma50=up_5_10__range_position_20d=near_high,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA21: acima forte; Fechamento vs MM50: acima forte; Posicao no range 20D: fechou perto da maxima,"close_vs_ema21,close_vs_sma50,range_position_20d",74,91.8919,3.3514,11.3333,68,6,20,100.0000,4.0000,12,83.3333,2.6667,42,90.4762,3.2381,30,100.0000,4.0000,INF,8,100.0000,4.0000,INF,83.4179,2.87326e-13,2.16546e-08,2.8108,3.7838,PASSOU 3/3 (100%/83%/90%),1.01135e-10,729.9100,2018-01-17,2026-02-12
1,EGIE3,r10_swing_EGIE3_open_tp4_0_sl4_0_cap20__3f__close_vs_ema200=dn_5_10__sma50_slope_10d=near__volume_ratio_5v20=normal,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs EMA200: abaixo forte; Inclinacao da MM50 em 10D: perto do equilibrio; Volume 5D vs 20D: normal,"close_vs_ema200,sma50_slope_10d,volume_ratio_5v20",32,100.0000,4.0000,INF,32,0,12,100.0000,4.0000,20,100.0000,4.0000,0,0.0000,0.0000,26,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,89.2817,7.73015e-09,1.71006e-07,4.0000,4.0000,PASSOU 2/2 (100%/100%/—),1.57101e-07,756.3243,2020-10-01,2025-02-26
2,EGIE3,r10_swing_EGIE3_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=dn_5_10__days_since_options_expiry=far__sma50_slope_10d=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: abaixo forte; Dias desde vencimento de opcoes B3: muito apos vencimento; Inclinacao da MM50 em 10D: perto do equilibrio,"close_vs_sma200,days_since_options_expiry,sma50_slope_10d",110,94.5455,3.7109,33.1415,104,2,24,91.6667,3.4708,66,96.9697,3.7576,20,90.0000,3.8450,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,88.6081,0,3.1686e-05,3.4491,3.9282,PASSOU 3/3 (91%/96%/90%),0,747.5832,2020-09-29,2025-03-14
3,EGIE3,r10_swing_EGIE3_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=dn_5_10__gap_filled_prev=no_gap__sma50_slope_10d=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: abaixo forte; Gap do candle de referencia preenchido: sem gap relevante; Inclinacao da MM50 em 10D: perto do equilibrio,"close_vs_sma200,gap_filled_prev,sma50_slope_10d",102,92.1569,3.5314,18.4009,94,4,22,81.8182,2.6954,58,96.5517,3.7241,22,90.9091,3.8591,18,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,85.2811,0,1.10526e-05,3.1402,3.8441,PASSOU 3/3 (81%/96%/90%),0,735.6871,2020-09-23,2025-03-13
1,ENEV3,r10_swing_ENEV3_close_tp4_0_sl4_0_cap15__3f__days_to_options_expiry=mid__month_of_year=q4__sma20_slope_5d=up_1_5,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Dias ate vencimento de opcoes B3: vencimento medio; Mes do ano (trimestre): quarto trimestre; Inclinacao da MM20 em 5D: acima leve,"days_to_options_expiry,month_of_year,sma20_slope_5d",56,96.4286,3.7143,27.0000,54,2,46,95.6522,3.6522,0,0.0000,0.0000,10,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,87.8810,1.85385e-12,3.1686e-05,3.2857,4.0000,PASSOU 2/2 (95%/—/100%),4.14496e-10,744.0947,2018-12-11,2025-11-17
2,ENEV3,r10_swing_ENEV3_open_tp4_0_sl4_0_cap15__3f__days_to_options_expiry=mid__month_of_year=q4__sma20_slope_5d=up_1_5,open_tp4_0_sl4_0_cap15,open -> alvo 4% / stop 4% em ate 15 pregoes,open,target_stop_swing,4.0000,4.0000,15,3,Dias ate vencimento de opcoes B3: vencimento medio; Mes do ano (trimestre): quarto trimestre; Inclinacao da MM20 em 5D: acima leve,"days_to_options_expiry,month_of_year,sma20_slope_5d",54,96.2963,3.7037,26.0000,52,2,44,95.4545,3.6364,0,0.0000,0.0000,10,100.0000,4.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,87.4646,5.11258e-12,3.87556e-06,3.2593,4.0000,PASSOU 2/2 (95%/—/100%),8.63543e-10,743.6908,2018-12-11,2025-12-09
3,ENEV3,r10_swing_ENEV3_open_tp4_0_sl4_0_cap20__3f__days_to_options_expiry=mid__month_of_year=q4__sma20_slope_5d=up_1_5,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Dias ate vencimento de opcoes B3: vencimento medio; Mes do ano (trimestre): quarto trimestre; Inclinacao da MM20 em 5D: acima leve,"days_to_options_expiry,month_of_year,sma20_slope_5d",54,96.2963,3.7037,26.0000,52,2,44,95.4545,3.6364,0,0.0000,0.0000,10,100.0000,4.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,87.4646,5.11258e-12,3.87556e-06,3.2593,4.0000,PASSOU 2/2 (95%/—/100%),8.63543e-10,743.6908,2018-12-11,2025-12-09
1,ENGI11,r10_swing_ENGI11_open_tp4_0_sl4_0_cap20__3f__positive_days_10d=weak__prev_ret_3d_z20=rel_soft_dn__rebound_5d=reb_1_3,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Dias positivos nos ultimos 10 pregoes: 0 a 3 dias positivos em 10D; Retorno 3D em z-score 20D: levemente abaixo; Distancia desde minima 5D: 1% a 3% acima da minima,"positive_days_10d,prev_ret_3d_z20,rebound_5d",58,93.1034,3.4483,13.5000,54,4,22,90.9091,3.2727,8,75.0000,2.0000,28,100.0000,4.0000,16,100.0000,4.0000,INF,2,100.0000,4.0000,INF,83.5661,2.60932e-11,3.1686e-05,2.8966,3.8621,PASSOU 3/3 (90%/75%/100%),2.81989e-09,728.0372,2018-07-12,2026-03-25
2,ENGI11,r10_swing_ENGI11_open_tp4_0_sl4_0_cap20__3f__day_of_month_bucket=first_half__positive_days_10d=weak__range_position_20d=near_low,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Dia do mes (bucket): primeira metade; Dias positivos nos ultimos 10 pregoes: 0 a 3 dias positivos em 10D; Posicao no range 20D: fechou perto da minima,"day_of_month_bucket,positive_days_10d,range_position_20d",82,85.3659,2.8293,5.8333,70,12,26,84.6154,2.7692,34,76.4706,2.1176,22,100.0000,4.0000,16,100.0000,4.0000,INF,2,0.0000,-4.0000,0.0000,76.1404,7.55206e-11,3.1686e-05,2.2439,3.4146,PASSOU 3/3 (84%/76%/100%),6.05996e-09,700.5385,2018-05-07,2026-05-08
3,ENGI11,r10_swing_ENGI11_open_tp4_0_sl4_0_cap15__3f__positive_days_10d=weak__range_position_5d=middle__range_ratio_20d=low,open_tp4_0_sl4_0_cap15,open -> alvo 4% / stop 4% em ate 15 pregoes,open,target_stop_swing,4.0000,4.0000,15,3,Dias positivos nos ultimos 10 pregoes: 0 a 3 dias positivos em 10D; Posicao no range 5D: fechou no meio; Range vs media 20D: baixo,"positive_days_10d,range_position_5d,range_ratio_20d",34,88.2353,3.0588,7.5000,30,4,10,100.0000,4.0000,6,100.0000,4.0000,18,77.7778,2.2222,16,100.0000,4.0000,INF,2,0.0000,0.1254,INF,73.3788,4.12146e-06,3.1686e-05,2.1176,3.7647,PASSOU 3/3 (100%/100%/77%),1.67511e-05,691.2433,2018-09-27,2026-05-22
1,EQTL3,r10_swing_EQTL3_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__close_vs_sma5=near__gap_vs_atr14=rel_near,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; Fechamento vs MM5: perto do equilibrio; Gap vs ATR14: perto do normal,"close_vs_sma200,close_vs_sma5,gap_vs_atr14",60,90.0000,5.2809,36.3580,54,2,46,86.9565,5.0621,6,100.0000,6.0000,8,100.0000,6.0000,16,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,79.8503,2.89339e-10,3.1686e-05,4.6699,5.8071,PASSOU 3/3 (86%/100%/100%),1.62289e-08,751.0762,2018-06-13,2025-01-21
2,EQTL3,r10_swing_EQTL3_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__close_vs_sma5=near__gap_pct=flat,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; Fechamento vs MM5: perto do equilibrio; Gap da abertura: neutro,"close_vs_sma200,close_vs_sma5,gap_pct",54,88.8889,5.2010,32.3408,48,2,40,85.0000,4.9214,6,100.0000,6.0000,8,100.0000,6.0000,16,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,77.8051,5.48583e-09,3.1686e-05,4.6130,5.7857,PASSOU 3/3 (85%/100%/100%),1.3277e-07,744.4854,2018-06-13,2025-01-21
3,EQTL3,r10_swing_EQTL3_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__close_vs_sma5=near__gap_vs_range20=rel_near,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; Fechamento vs MM5: perto do equilibrio; Gap vs range medio 20D: perto do normal,"close_vs_sma200,close_vs_sma5,gap_vs_range20",62,87.0968,4.9815,19.2094,54,4,48,83.3333,4.6845,6,100.0000,6.0000,8,100.0000,6.0000,16,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,76.5504,2.58706e-09,3.1686e-05,4.2796,5.5953,PASSOU 3/3 (83%/100%/100%),7.71483e-08,738.0541,2018-06-13,2025-01-21
