ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_win_pct,m_avg_return_pct,m_profit_factor,m_take_profit,m_stop_loss,m1_trades,m1_win_pct,m1_avg_return_pct,m2_trades,m2_win_pct,m2_avg_return_pct,m3_trades,m3_win_pct,m3_avg_return_pct,v_trades,v_win_pct,v_avg_return_pct,v_profit_factor,o_trades,o_win_pct,o_avg_return_pct,o_profit_factor,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score,first_trade_date,last_trade_date
VIVT3,r11_day_r11day_VIVT3_open_tp1_0_sl2_0_cap1__3f__close_vs_ema9=near__prev_ret_5d=dn_1_3__prev_ret_5d_z20=rel_soft_dn,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA9: perto do equilibrio; Retorno acumulado 5D: queda de 1% a 3%; Retorno 5D em z-score 20D: levemente abaixo,"close_vs_ema9,prev_ret_5d,prev_ret_5d_z20",140,68.5714,0.3683,2.1036,96,14,74,67.5676,0.3642,28,78.5714,0.5143,38,63.1579,0.2686,18,88.8889,0.7473,6.2769,6,66.6667,0.0000,1.0000,60.4726,5.54817e-06,0.000483773,0.1889,0.5346,PASSOU 3/3 (67%/78%/63%),0.000343929,560.6798,2018-01-08,2026-05-04
IRBR3,r11_day_r11mini_IRBR3_close_tp2_0_sl2_0_cap3__3f__close_vs_sma200=far_up__positive_days_5d=weak__rebound_5d=reb_1_3,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs MM200: muito acima; Dias positivos nos ultimos 5 pregoes: 0 a 1 dia positivo em 5D; Distancia desde minima 5D: 1% a 3% acima da minima,"close_vs_sma200,positive_days_5d,rebound_5d",68,76.4706,1.1052,3.6056,52,14,48,79.1667,1.2324,0,0.0000,0.0000,20,70.0000,0.8000,12,83.3333,1.3333,5.0000,12,33.3333,-0.6667,0.5000,65.1446,6.34246e-06,0.0104606,0.7167,1.4938,PASSOU 2/2 (79%/—/70%),0.000382654,560.6583,2018-05-23,2026-03-11
PETR3,r11_day_r11mini_PETR3_open_tp2_0_sl2_0_cap3__3f__close_vs_ema21=near__range_position_5d=upper_band__volume_ratio_5v20=normal,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA21: perto do equilibrio; Posicao no range 5D: fechou na metade superior; Volume 5D vs 20D: normal,"close_vs_ema21,range_position_5d,volume_ratio_5v20",68,67.6471,0.7059,2.0909,46,22,28,64.2857,0.5714,16,62.5000,0.5000,24,75.0000,1.0000,20,90.0000,1.6000,9.0000,0,0.0000,0.0000,0.0000,55.8443,0.00180474,0.000173348,0.2353,1.1176,PASSOU 3/3 (64%/62%/75%),0.0105343,560.6379,2018-04-06,2025-12-29
KLBN11,r11_day_r11mini_KLBN11_close_tp2_0_sl2_0_cap3__3f__days_to_options_expiry=mid__prev_ret_3d=flat__sma20_vs_sma50=dn_1_5,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Dias ate vencimento de opcoes B3: vencimento medio; Retorno acumulado 3D: neutro; MM20 vs MM50: abaixo leve,"days_to_options_expiry,prev_ret_3d,sma20_vs_sma50",54,77.7778,1.2125,4.2737,42,10,24,75.0000,1.0000,18,77.7778,1.1111,12,83.3333,1.7895,12,83.3333,1.3333,5.0000,4,50.0000,0.0000,1.0000,65.0611,2.22903e-05,0.0104606,0.7446,1.6335,PASSOU 3/3 (75%/77%/83%),0.000836118,560.6310,2018-01-09,2026-05-11
ABEV3,r11_day_r11mini_ABEV3_open_tp2_0_sl2_0_cap3__3f__close_vs_ema21=up_1_5__sma20_vs_sma50=up_5_10__sma50_slope_20d=up_5_10,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA21: acima leve; MM20 vs MM50: acima forte; Inclinacao da MM50 em 20D: acima forte,"close_vs_ema21,sma20_vs_sma50,sma50_slope_20d",52,69.2308,0.7692,2.2500,36,16,35,71.4286,0.8571,13,61.5385,0.4615,4,75.0000,1.0000,10,90.0000,1.8989,INF,7,57.1429,0.2857,1.3333,55.7302,0.00277289,0.00570604,0.3077,1.2308,PASSOU 3/3 (71%/61%/75%),0.0133754,560.6307,2019-02-11,2026-03-02
ENEV3,r11_day_r11day_ENEV3_close_tp1_0_sl2_0_cap1__3f__dollar_volume_ratio_20d=extreme__gap_vs_range20=rel_near__volume_ratio_5v20=high,close_tp1_0_sl2_0_cap1,close -> alvo 1% / stop 2% em ate 1 pregao,close,target_stop_swing,1.0000,2.0000,1,3,Volume financeiro vs media 20D: extremo; Gap vs range medio 20D: perto do normal; Volume 5D vs 20D: alto,"dollar_volume_ratio_20d,gap_vs_range20,volume_ratio_5v20",68,76.4706,0.3988,2.0580,52,12,28,78.5714,0.5269,16,87.5000,0.6250,24,66.6667,0.0986,14,85.7143,0.7865,12.1286,0,0.0000,0.0000,0.0000,65.1446,6.34246e-06,0.0037632,0.1166,0.6461,PASSOU 3/3 (78%/87%/66%),0.000382654,560.6291,2018-03-06,2025-11-24
VIVT3,r11_day_r11day_VIVT3_open_tp1_0_sl1_5_cap1__3f__atr_return_5d=rel_soft_dn__drawdown_20d=dd_1_3__vol_ratio_5v20=very_low,open_tp1_0_sl1_5_cap1,open -> alvo 1% / stop 1.5% em ate 1 pregao,open,target_stop_swing,1.0000,1.5000,1,3,Retorno 5D normalizado por ATR: levemente abaixo; Queda desde maxima 20D: 1% a 3% abaixo da maxima; Volatilidade 5D vs 20D: muito baixo,"atr_return_5d,drawdown_20d,vol_ratio_5v20",36,83.3333,0.7454,9.1610,30,2,6,100.0000,1.0000,14,71.4286,0.5086,16,87.5000,0.8570,12,83.3333,0.5833,3.3333,0,0.0000,0.0000,0.0000,68.1089,3.1686e-05,0.0104606,0.5370,0.9217,PASSOU 3/3 (100%/71%/87%),0.000891939,560.6136,2018-02-01,2025-11-24
RECV3,r11_day_r11day_RECV3_open_tp2_0_sl2_0_cap1__3f__range_position_10d=near_low__rebound_10d=near_low__volume_ratio_20d=very_low,open_tp2_0_sl2_0_cap1,open -> alvo 2% / stop 2% em ate 1 pregao,open,target_stop_swing,2.0000,2.0000,1,3,Posicao no range 10D: fechou perto da minima; Distancia desde minima 10D: perto da minima; Volume vs media 20D: muito baixo,"range_position_10d,rebound_10d,volume_ratio_20d",40,75.0000,1.2742,5.2473,30,6,0,0.0000,0.0000,14,71.4286,0.8571,26,76.9231,1.4988,14,85.7143,1.8205,INF,4,50.0000,-0.0000,1.0000,59.8057,0.000782767,0.0037632,0.8242,1.6871,PASSOU 2/2 (—/71%/76%),0.00628626,560.6132,2021-07-16,2026-05-15
CXSE3,r11_day_r11day_CXSE3_open_tp1_0_sl2_0_cap1__3f__close_vs_ema9=up_1_5__close_vs_sma200=far_up__streak_direction=up_4p,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA9: acima leve; Fechamento vs MM200: muito acima; Sequencia de altas/quedas: alta em 4+ pregoes seguidos,"close_vs_ema9,close_vs_sma200,streak_direction",70,80.0000,0.4862,2.5493,56,8,0,0.0000,0.0000,6,66.6667,0.0000,64,81.2500,0.5318,12,83.3333,0.5000,2.5000,20,70.0000,0.2016,1.4045,69.1831,2.58828e-07,0.0104606,0.2374,0.7185,PASSOU 2/2 (—/66%/81%),5.90807e-05,560.6064,2022-11-03,2026-04-14
SANB11,r11_day_r11day_SANB11_open_tp1_0_sl1_5_cap1__3f__close_vs_sma200=up_5_10__range_position_10d=near_high__rebound_5d=reb_6_10,open_tp1_0_sl1_5_cap1,open -> alvo 1% / stop 1.5% em ate 1 pregao,open,target_stop_swing,1.0000,1.5000,1,3,Fechamento vs MM200: acima forte; Posicao no range 10D: fechou perto da maxima; Distancia desde minima 5D: 6% a 10% acima da minima,"close_vs_sma200,range_position_10d,rebound_5d",42,85.7143,0.6429,4.0000,36,6,22,81.8182,0.5455,6,100.0000,1.0000,14,85.7143,0.6429,10,80.0000,0.9355,INF,0,0.0000,0.0000,0.0000,72.1586,1.83825e-06,0.0288897,0.3452,0.8810,PASSOU 3/3 (81%/100%/85%),0.000173117,560.5819,2018-07-30,2025-10-21
BRAP4,r11_day_r11mini_BRAP4_close_tp2_0_sl2_0_cap3__3f__close_vs_ema21=up_5_10__month_of_year=q4__prev_ret_1d_z20=rel_soft_up,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA21: acima forte; Mes do ano (trimestre): quarto trimestre; Retorno 1D em z-score 20D: levemente acima,"close_vs_ema21,month_of_year,prev_ret_1d_z20",54,77.7778,1.1578,3.9106,42,10,22,81.8182,1.2727,26,76.9231,1.0769,6,66.6667,1.0866,12,83.3333,1.3333,5.0000,0,0.0000,0.0000,0.0000,65.0611,2.22903e-05,0.0104606,0.7367,1.5789,PASSOU 3/3 (81%/76%/66%),0.000836118,560.5678,2018-10-01,2025-12-26
SANB11,r11_day_r11day_SANB11_open_tp1_0_sl2_0_cap1__3f__close_vs_ema21=up_5_10__positive_days_5d=strong__prev_ret_3d_z20=rel_shock_up,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA21: acima forte; Dias positivos nos ultimos 5 pregoes: 4 a 5 dias positivos em 5D; Retorno 3D em z-score 20D: muito acima do normal,"close_vs_ema21,positive_days_5d,prev_ret_3d_z20",88,77.2727,0.4105,2.1333,68,14,36,72.2222,0.3070,18,66.6667,0.1707,34,88.2353,0.6471,24,83.3333,0.7231,5.3387,8,50.0000,-0.5000,0.5000,67.4855,1.55642e-07,0.000545478,0.1807,0.6318,PASSOU 3/3 (72%/66%/88%),4.12901e-05,560.5607,2018-01-09,2026-01-29
COGN3,r11_day_r11mini_COGN3_open_tp3_0_sl2_5_cap2__3f__day_of_month_bucket=start__range_ratio_20d=very_low__upper_wick_ratio_prev=mid,open_tp3_0_sl2_5_cap2,open -> alvo 3% / stop 2.5% em ate 2 pregoes,open,target_stop_swing,3.0000,2.5000,2,3,Dia do mes (bucket): inicio do mes; Range vs media 20D: muito baixo; Pavio superior do candle: medio,"day_of_month_bucket,range_ratio_20d,upper_wick_ratio_prev",38,78.9474,2.2509,9.5534,30,4,24,83.3333,2.7306,8,75.0000,1.6250,6,66.6667,1.1667,10,80.0000,2.4517,INF,2,0.0000,-2.5000,0.0000,63.6539,0.000179301,0.0288897,1.6362,2.7455,PASSOU 3/3 (83%/75%/66%),0.0027424,560.5578,2018-03-02,2026-02-03
ITSA4,r11_day_r11mini_ITSA4_open_tp2_0_sl2_0_cap3__3f__month_of_year=q4__rsi_14=neutral_high__vol_ratio_5v20=very_low,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Mes do ano (trimestre): quarto trimestre; RSI 14 periodos: RSI neutro alto; Volatilidade 5D vs 20D: muito baixo,"month_of_year,rsi_14,vol_ratio_5v20",64,68.7500,1.0051,3.1951,44,14,46,73.9130,1.2528,16,62.5000,0.5000,2,0.0000,-0.6517,18,88.8889,1.5556,8.0000,0,0.0000,0.0000,0.0000,56.6074,0.00134997,0.000483773,0.6095,1.3907,PASSOU 2/2 (73%/62%/—),0.00882697,560.5320,2018-10-24,2025-12-30
POMO4,r11_day_r11mini_POMO4_close_tp2_0_sl2_0_cap3__3f__compression_3v20=very_low__intraday_return_prev=flat__sma5_vs_sma20=up_1_5,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Compressao 3D vs 20D: muito baixo; Retorno intraday do candle de referencia: neutro; MM5 vs MM20: acima leve,"compression_3v20,intraday_return_prev,sma5_vs_sma20",60,76.6667,1.2755,5.2581,46,8,22,72.7273,1.1831,10,60.0000,0.4000,28,85.7143,1.6609,12,83.3333,1.3333,5.0000,0,0.0000,0.0000,0.0000,64.5635,1.80554e-05,0.0104606,0.9169,1.6379,PASSOU 3/3 (72%/60%/85%),0.000723841,560.5166,2018-01-15,2025-08-21
CPFE3,r11_day_r11day_CPFE3_open_tp1_0_sl2_0_cap1__3f__close_vs_ema21=dn_1_5__close_vs_sma200=up_1_5__inside_bar_prev=outside,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA21: abaixo leve; Fechamento vs MM200: acima leve; Candle de referencia em inside bar: candle nao interno,"close_vs_ema21,close_vs_sma200,inside_bar_prev",37,75.6757,0.5644,3.6316,28,3,13,61.5385,0.4544,8,75.0000,0.2500,16,87.5000,0.8109,10,90.0000,0.7000,4.5000,0,0.0000,0.0000,0.0000,59.8824,0.000893391,0.00570604,0.2333,0.8083,PASSOU 3/3 (61%/75%/87%),0.00701658,560.5031,2019-06-11,2025-09-11
CMIN3,r11_day_r11day_CMIN3_open_tp1_0_sl1_5_cap1__3f__day_of_month_bucket=end__drawdown_20d=dd_1_3__sma5_vs_sma20=up_1_5,open_tp1_0_sl1_5_cap1,open -> alvo 1% / stop 1.5% em ate 1 pregao,open,target_stop_swing,1.0000,1.5000,1,3,Dia do mes (bucket): fim do mes; Queda desde maxima 20D: 1% a 3% abaixo da maxima; MM5 vs MM20: acima leve,"day_of_month_bucket,drawdown_20d,sma5_vs_sma20",30,80.0000,0.5000,2.6667,24,6,0,0.0000,0.0000,12,83.3333,0.5833,18,77.7778,0.4444,16,87.5000,0.6875,4.6667,4,100.0000,1.0000,INF,62.6940,0.00050756,0.00134997,0.1667,0.8333,PASSOU 2/2 (—/83%/77%),0.00473361,560.4567,2021-04-27,2026-01-27
EGIE3,r11_day_r11day_EGIE3_open_tp1_0_sl2_0_cap1__3f__dollar_volume_ratio_20d=very_high__rebound_5d=reb_1_3__sma50_slope_10d=near,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Volume financeiro vs media 20D: muito alto; Distancia desde minima 5D: 1% a 3% acima da minima; Inclinacao da MM50 em 10D: perto do equilibrio,"dollar_volume_ratio_20d,rebound_5d,sma50_slope_10d",60,83.3333,0.6058,3.6629,50,4,30,93.3333,0.8000,20,80.0000,0.5534,10,60.0000,0.1282,20,80.0000,0.6442,5.1347,2,0.0000,-2.0000,0.0000,71.9681,1.21101e-07,0.00364523,0.3609,0.8383,PASSOU 3/3 (93%/80%/60%),3.50277e-05,560.4561,2018-05-30,2026-05-08
CXSE3,r11_day_r11day_CXSE3_open_tp1_0_sl2_0_cap1__3f__close_location_prev=middle__prev_ret_1d_z20=rel_soft_up__prev_ret_5d_z20=rel_shock_up,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Posicao do fechamento no candle: fechou no meio; Retorno 1D em z-score 20D: levemente acima; Retorno 5D em z-score 20D: muito acima do normal,"close_location_prev,prev_ret_1d_z20,prev_ret_5d_z20",52,84.6154,0.5385,2.7500,44,8,0,0.0000,0.0000,16,75.0000,0.2500,36,88.8889,0.6667,20,80.0000,0.5805,3.6447,8,75.0000,0.3681,1.9639,72.4757,2.98788e-07,0.00364523,0.2500,0.8269,PASSOU 2/2 (—/75%/88%),6.01093e-05,560.4547,2021-09-28,2026-04-10
ALOS3,r11_day_r11day_ALOS3_open_tp1_0_sl2_0_cap1__3f__close_vs_ema200=dn_5_10__close_vs_sma20=up_1_5__sma5_vs_sma20=up_1_5,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA200: abaixo forte; Fechamento vs MM20: acima leve; MM5 vs MM20: acima leve,"close_vs_ema200,close_vs_sma20,sma5_vs_sma20",32,87.5000,0.7297,6.0206,28,2,2,100.0000,1.0000,14,85.7143,0.8107,16,87.5000,0.6250,20,80.0000,0.5845,3.7124,0,0.0000,0.0000,0.0000,71.9314,1.10526e-05,0.00364523,0.4484,0.9586,PASSOU 2/2 (—/85%/87%),0.000526325,560.4490,2020-12-03,2025-02-14
CMIG4,r11_day_r11mini_CMIG4_close_tp2_0_sl2_0_cap3__3f__dollar_volume_ratio_20d=very_low__positive_days_10d=strong__prev_ret_5d=up_1_3,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Volume financeiro vs media 20D: muito baixo; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D; Retorno acumulado 5D: alta de 1% a 3%,"dollar_volume_ratio_20d,positive_days_10d,prev_ret_5d",64,81.2500,1.3926,6.9935,52,6,22,90.9091,1.6364,20,80.0000,1.4000,22,72.7273,1.1422,18,77.7778,1.6071,149.9656,4,100.0000,2.0000,INF,70.0254,2.87105e-07,0.00921105,1.0579,1.7078,PASSOU 3/3 (90%/80%/72%),6.01093e-05,560.4438,2018-07-03,2026-03-27
WEGE3,r11_day_r11day_WEGE3_open_tp1_0_sl2_0_cap1__3f__drawdown_5d=near_high__streak_direction=up_2_3__volume_ratio_5v20=low,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Queda desde maxima 5D: perto da maxima; Sequencia de altas/quedas: alta em 2 a 3 pregoes seguidos; Volume 5D vs 20D: baixo,"drawdown_5d,streak_direction,volume_ratio_5v20",40,75.0000,0.3992,2.0539,30,7,14,78.5714,0.3571,5,60.0000,-0.2000,21,76.1905,0.5698,10,90.0000,0.8841,56.7011,1,100.0000,1.0000,INF,59.8057,0.000782767,0.00570604,0.0242,0.7509,PASSOU 3/3 (78%/60%/76%),0.00628626,560.4412,2018-02-26,2026-02-13
BBDC3,r11_day_r11day_BBDC3_open_tp1_0_sl2_0_cap1__3f__close_vs_ema21=up_5_10__gap_pct=flat__prev_ret_2d=flat,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA21: acima forte; Gap da abertura: neutro; Retorno acumulado 2D: neutro,"close_vs_ema21,gap_pct,prev_ret_2d",76,73.6842,0.4464,2.3524,56,12,34,82.3529,0.4706,12,66.6667,0.2430,30,66.6667,0.5003,16,87.5000,0.6250,3.5000,4,100.0000,1.0000,INF,62.8185,1.81893e-05,0.00134997,0.1961,0.6900,PASSOU 3/3 (82%/66%/66%),0.000723841,560.4404,2018-01-22,2026-04-16
ABEV3,r11_day_r11day_ABEV3_open_tp1_0_sl2_0_cap1__3f__close_location_prev=upper_band__range_position_10d=lower_band__sma50_slope_10d=near,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Posicao do fechamento no candle: fechou na metade superior; Posicao no range 10D: fechou na metade inferior; Inclinacao da MM50 em 10D: perto do equilibrio,"close_location_prev,range_position_10d,sma50_slope_10d",80,75.0000,0.3759,1.9998,60,12,22,81.8182,0.4545,34,70.5882,0.1961,24,75.0000,0.5586,14,85.7143,0.9652,INF,4,100.0000,1.0000,INF,64.5151,3.87556e-06,0.0037632,0.1047,0.6186,PASSOU 3/3 (81%/70%/75%),0.000297677,560.4324,2018-04-18,2026-05-20
SANB11,r11_day_r11day_SANB11_open_tp1_0_sl2_0_cap1__3f__close_vs_ema21=up_5_10__inside_bar_prev=outside__sma20_vs_sma50=up_1_5,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA21: acima forte; Candle de referencia em inside bar: candle nao interno; MM20 vs MM50: acima leve,"close_vs_ema21,inside_bar_prev,sma20_vs_sma50",54,77.7778,0.4594,2.4429,42,7,26,76.9231,0.4048,11,72.7273,0.3215,17,82.3529,0.6320,14,85.7143,0.7627,6.3387,5,60.0000,-0.2000,0.7500,65.0611,2.22903e-05,0.0037632,0.1512,0.7345,PASSOU 3/3 (76%/72%/82%),0.000836118,560.4174,2018-01-09,2026-01-30
RADL3,r11_day_r11day_RADL3_open_tp1_0_sl2_0_same_day__3f__day_of_week=fri__drawdown_5d=dd_1_3__rsi_14=neutral_high,open_tp1_0_sl2_0_same_day,open -> alvo 1% / stop 2% no mesmo dia,open,target_stop_same_day,1.0000,2.0000,0,3,Dia da semana: sexta-feira; Queda desde maxima 5D: 1% a 3% abaixo da maxima; RSI 14 periodos: RSI neutro alto,"day_of_week,drawdown_5d,rsi_14",142,73.2394,0.4336,2.4342,104,16,48,83.3333,0.6889,42,71.4286,0.2782,52,65.3846,0.3235,14,85.7143,0.5714,3.0000,8,0.0000,-1.2151,0.0572,65.4161,1.5284e-08,0.0037632,0.2559,0.5962,PASSOU 3/3 (83%/71%/65%),1.05845e-05,560.4070,2018-08-03,2026-04-10
BBDC4,r11_day_r11mini_BBDC4_open_tp2_0_sl2_0_cap3__3f__bb_position_20=upper_band__prev_ret_1d_z20=rel_near__sma20_vs_sma50=up_1_5,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Posicao nas Bandas de Bollinger 20D: fechou na metade superior; Retorno 1D em z-score 20D: perto do normal; MM20 vs MM50: acima leve,"bb_position_20,prev_ret_1d_z20,sma20_vs_sma50",38,84.2105,1.5385,8.3081,32,4,18,77.7778,1.1111,12,100.0000,2.0000,8,75.0000,1.8081,28,78.5714,1.1429,3.6667,0,0.0000,0.0000,0.0000,69.5829,1.23451e-05,0.00124852,1.1377,1.8745,PASSOU 3/3 (77%/100%/75%),0.000529781,560.4014,2018-01-15,2025-11-28
CMIG4,r11_day_r11mini_CMIG4_close_tp2_0_sl1_5_cap3__3f__dollar_volume_ratio_20d=very_low__positive_days_10d=strong__prev_ret_5d=up_1_3,close_tp2_0_sl1_5_cap3,close -> alvo 2% / stop 1.5% em ate 3 pregoes,close,target_stop_swing,2.0000,1.5000,3,3,Volume financeiro vs media 20D: muito baixo; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D; Retorno acumulado 5D: alta de 1% a 3%,"dollar_volume_ratio_20d,positive_days_10d,prev_ret_5d",64,81.2500,1.3853,6.7800,52,10,22,90.9091,1.6818,20,80.0000,1.3000,22,72.7273,1.1664,18,77.7778,1.6071,149.9656,4,100.0000,2.0000,INF,70.0254,2.87105e-07,0.00921105,1.0518,1.6927,PASSOU 3/3 (90%/80%/72%),6.01093e-05,560.3950,2018-07-03,2026-03-27
BBDC3,r11_day_r11day_BBDC3_open_tp1_0_sl1_5_cap1__3f__drawdown_20d=near_high__prev_ret_1d=flat__upper_wick_ratio_prev=very_low,open_tp1_0_sl1_5_cap1,open -> alvo 1% / stop 1.5% em ate 1 pregao,open,target_stop_swing,1.0000,1.5000,1,3,Queda desde maxima 20D: perto da maxima; Retorno acumulado 1D: neutro; Pavio superior do candle: muito baixo,"drawdown_20d,prev_ret_1d,upper_wick_ratio_prev",46,78.2609,0.5112,2.8831,36,6,20,60.0000,0.0773,14,85.7143,0.7120,12,100.0000,1.0000,14,85.7143,0.8877,INF,0,0.0000,0.0000,0.0000,64.4260,6.31913e-05,0.0037632,0.2292,0.7724,PASSOU 3/3 (60%/85%/100%),0.0014929,560.3861,2018-01-08,2025-11-13
BRAV3,r11_day_r11mini_BRAV3_open_tp3_0_sl2_5_cap3__3f__bb_position_20=near_high__days_since_options_expiry=settled__gap_vs_atr14=rel_near,open_tp3_0_sl2_5_cap3,open -> alvo 3% / stop 2.5% em ate 3 pregoes,open,target_stop_swing,3.0000,2.5000,3,3,Posicao nas Bandas de Bollinger 20D: fechou perto da maxima; Dias desde vencimento de opcoes B3: ja distante do vencimento; Gap vs ATR14: perto do normal,"bb_position_20,days_since_options_expiry,gap_vs_atr14",60,73.3333,1.5333,3.3000,44,16,2,100.0000,3.0000,34,64.7059,1.0588,24,83.3333,2.0833,24,83.3333,2.0833,6.0000,4,0.0000,-2.5000,0.0000,60.9910,0.000150335,0.000545478,0.8917,2.1750,PASSOU 2/2 (—/64%/83%),0.00250184,560.3672,2020-12-23,2026-05-22
BRAV3,r11_day_r11mini_BRAV3_open_tp3_0_sl2_5_cap3__3f__bb_position_20=near_high__days_since_options_expiry=settled__gap_vs_range20=rel_near,open_tp3_0_sl2_5_cap3,open -> alvo 3% / stop 2.5% em ate 3 pregoes,open,target_stop_swing,3.0000,2.5000,3,3,Posicao nas Bandas de Bollinger 20D: fechou perto da maxima; Dias desde vencimento de opcoes B3: ja distante do vencimento; Gap vs range medio 20D: perto do normal,"bb_position_20,days_since_options_expiry,gap_vs_range20",60,73.3333,1.5333,3.3000,44,16,2,100.0000,3.0000,34,64.7059,1.0588,24,83.3333,2.0833,24,83.3333,2.0833,6.0000,4,0.0000,-2.5000,0.0000,60.9910,0.000150335,0.000545478,0.8917,2.1750,PASSOU 2/2 (—/64%/83%),0.00250184,560.3672,2020-12-23,2026-05-22
GGBR4,r11_day_r11mini_GGBR4_close_tp3_0_sl2_5_cap2__3f__close_vs_sma200=far_dn__rsi_14=neutral_low__sma20_slope_5d=near,close_tp3_0_sl2_5_cap2,close -> alvo 3% / stop 2.5% em ate 2 pregoes,close,target_stop_swing,3.0000,2.5000,2,3,Fechamento vs MM200: muito abaixo; RSI 14 periodos: RSI neutro baixo; Inclinacao da MM20 em 5D: perto do equilibrio,"close_vs_sma200,rsi_14,sma20_slope_5d",54,77.7778,2.2112,12.8763,42,2,28,78.5714,2.0934,16,87.5000,2.7292,10,60.0000,1.7122,10,80.0000,1.9000,4.8000,0,0.0000,0.0000,0.0000,65.0611,2.22903e-05,0.0288897,1.7741,2.5909,PASSOU 3/3 (78%/87%/60%),0.000836118,560.3656,2019-06-06,2025-05-30
ENEV3,r11_day_r11day_ENEV3_open_tp1_0_sl2_0_same_day__3f__close_vs_ema200=near__close_vs_sma20=near__rsi_14=neutral_high,open_tp1_0_sl2_0_same_day,open -> alvo 1% / stop 2% no mesmo dia,open,target_stop_same_day,1.0000,2.0000,0,3,Fechamento vs EMA200: perto do equilibrio; Fechamento vs MM20: perto do equilibrio; RSI 14 periodos: RSI neutro alto,"close_vs_ema200,close_vs_sma20,rsi_14",76,73.6842,0.4426,2.4458,56,8,34,82.3529,0.6791,4,100.0000,1.0000,38,63.1579,0.1724,16,87.5000,0.6250,3.5000,0,0.0000,0.0000,0.0000,62.8185,1.81893e-05,0.00134997,0.1861,0.6681,PASSOU 3/3 (82%/100%/63%),0.000723841,560.3604,2018-09-12,2025-04-17
