rank,ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_win_pct,m_avg_return_pct,m_profit_factor,m_take_profit,m_stop_loss,m1_trades,m1_win_pct,m1_avg_return_pct,m2_trades,m2_win_pct,m2_avg_return_pct,m3_trades,m3_win_pct,m3_avg_return_pct,v_trades,v_win_pct,v_avg_return_pct,v_profit_factor,o_trades,o_win_pct,o_avg_return_pct,o_profit_factor,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score,first_trade_date,last_trade_date
3,BBDC4,r11_day_r11mini_BBDC4_open_tp2_0_sl2_0_cap3__3f__close_vs_sma50=up_5_10__drawdown_20d=near_high__prev_ret_3d_z20=rel_up,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs MM50: acima forte; Queda desde maxima 20D: perto da maxima; Retorno 3D em z-score 20D: acima do normal,"close_vs_sma50,drawdown_20d,prev_ret_3d_z20",40,80.0000,1.3897,6.8043,32,4,12,83.3333,1.7638,24,75.0000,1.1010,4,100.0000,2.0000,16,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,65.2424,7.39258e-05,3.1686e-05,0.9554,1.7594,PASSOU 3/3 (83%/75%/100%),0.00162727,637.5365,2018-01-17,2025-11-11
1,BBSE3,r11_day_r11day_BBSE3_open_tp1_0_sl2_0_cap1__3f__close_vs_sma50=up_5_10__day_of_week=wed__prev_ret_10d=up_1_3,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs MM50: acima forte; Dia da semana: quarta-feira; Retorno acumulado 10D: alta de 1% a 3%,"close_vs_sma50,day_of_week,prev_ret_10d",32,100.0000,1.0000,INF,32,0,14,100.0000,1.0000,6,100.0000,1.0000,12,100.0000,1.0000,10,100.0000,1.0000,INF,0,0.0000,0.0000,0.0000,89.2817,7.73015e-09,0.000782767,1.0000,1.0000,PASSOU 3/3 (100%/100%/100%),6.26165e-06,697.8346,2018-12-12,2025-12-03
2,BBSE3,r11_day_r11day_BBSE3_open_tp1_0_sl1_5_cap1__3f__close_vs_sma50=up_5_10__day_of_week=wed__prev_ret_10d=up_1_3,open_tp1_0_sl1_5_cap1,open -> alvo 1% / stop 1.5% em ate 1 pregao,open,target_stop_swing,1.0000,1.5000,1,3,Fechamento vs MM50: acima forte; Dia da semana: quarta-feira; Retorno acumulado 10D: alta de 1% a 3%,"close_vs_sma50,day_of_week,prev_ret_10d",32,93.7500,0.8438,10.0000,30,2,14,100.0000,1.0000,6,66.6667,0.1667,12,100.0000,1.0000,10,100.0000,1.0000,INF,0,0.0000,0.0000,0.0000,79.8525,3.72109e-07,0.000782767,0.6094,1.0000,PASSOU 3/3 (100%/66%/100%),6.75617e-05,666.4222,2018-12-12,2025-12-03
3,BBSE3,r11_day_r11day_BBSE3_open_tp1_0_sl1_5_cap1__3f__atr_return_5d=rel_up__drawdown_20d=dd_1_3__prev_ret_10d=up_3_5,open_tp1_0_sl1_5_cap1,open -> alvo 1% / stop 1.5% em ate 1 pregao,open,target_stop_swing,1.0000,1.5000,1,3,Retorno 5D normalizado por ATR: acima do normal; Queda desde maxima 20D: 1% a 3% abaixo da maxima; Retorno acumulado 10D: alta de 3% a 5%,"atr_return_5d,drawdown_20d,prev_ret_10d",60,83.3333,0.6132,3.7862,50,8,30,100.0000,1.0000,10,80.0000,0.5000,20,60.0000,0.0897,12,100.0000,1.0000,INF,6,33.3333,-0.6667,0.3333,71.9681,1.21101e-07,0.00026605,0.3900,0.8216,PASSOU 3/3 (100%/80%/60%),3.50277e-05,641.8490,2018-07-16,2026-04-10
1,BEEF3,r11_day_r11mini_BEEF3_close_tp2_0_sl2_0_cap3__3f__close_vs_ema200=up_5_10__close_vs_sma200=far_up__positive_days_5d=strong,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA200: acima forte; Fechamento vs MM200: muito acima; Dias positivos nos ultimos 5 pregoes: 4 a 5 dias positivos em 5D,"close_vs_ema200,close_vs_sma200,positive_days_5d",30,93.3333,1.7333,14.0000,28,2,20,100.0000,2.0000,2,100.0000,2.0000,8,75.0000,1.0000,10,100.0000,2.0000,INF,2,0.0000,-2.0000,0.0000,78.6762,1.0339e-06,0.000782767,1.3333,2.0000,PASSOU 2/2 (100%/—/75%),0.000123929,678.6845,2019-03-11,2026-02-03
2,BEEF3,r11_day_r11mini_BEEF3_close_tp2_0_sl2_0_cap2__3f__close_vs_ema200=up_5_10__close_vs_sma5=up_1_5__prev_ret_20d=shock_up,close_tp2_0_sl2_0_cap2,close -> alvo 2% / stop 2% em ate 2 pregoes,close,target_stop_swing,2.0000,2.0000,2,3,Fechamento vs EMA200: acima forte; Fechamento vs MM5: acima leve; Retorno acumulado 20D: choque de alta,"close_vs_ema200,close_vs_sma5,prev_ret_20d",32,87.5000,1.5097,7.2831,28,2,8,100.0000,2.0000,14,85.7143,1.4286,10,80.0000,1.2311,10,100.0000,2.0000,INF,6,33.3333,-0.6667,0.5000,71.9314,1.10526e-05,0.000782767,1.0146,1.8799,PASSOU 3/3 (100%/85%/80%),0.000526325,655.9005,2019-03-11,2026-02-03
3,BEEF3,r11_day_r11mini_BEEF3_close_tp2_0_sl2_0_cap3__3f__close_vs_ema200=up_5_10__close_vs_sma5=up_1_5__prev_ret_20d=shock_up,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA200: acima forte; Fechamento vs MM5: acima leve; Retorno acumulado 20D: choque de alta,"close_vs_ema200,close_vs_sma5,prev_ret_20d",32,87.5000,1.5000,7.0000,28,4,8,100.0000,2.0000,14,85.7143,1.4286,10,80.0000,1.2000,10,100.0000,2.0000,INF,6,33.3333,-0.6667,0.5000,71.9314,1.10526e-05,0.000782767,1.0000,1.8750,PASSOU 3/3 (100%/85%/80%),0.000526325,655.7837,2019-03-11,2026-02-03
1,BPAC11,r11_day_r11mini_BPAC11_open_tp3_0_sl2_5_cap3__3f__positive_days_5d=weak__range_position_5d=lower_band__volume_ratio_5v20=normal,open_tp3_0_sl2_5_cap3,open -> alvo 3% / stop 2.5% em ate 3 pregoes,open,target_stop_swing,3.0000,2.5000,3,3,Dias positivos nos ultimos 5 pregoes: 0 a 1 dia positivo em 5D; Posicao no range 5D: fechou na metade inferior; Volume 5D vs 20D: normal,"positive_days_5d,range_position_5d,volume_ratio_5v20",48,70.8333,1.4715,3.2520,34,10,8,75.0000,1.6250,18,66.6667,1.1667,22,72.7273,1.6652,10,100.0000,3.0000,INF,0,0.0000,0.0000,0.0000,56.8205,0.00194627,0.000782767,0.7462,2.1590,PASSOU 3/3 (75%/66%/72%),0.0109773,618.4206,2018-06-11,2025-12-23
2,BPAC11,r11_day_r11mini_BPAC11_open_tp2_0_sl2_0_cap3__3f__dollar_volume_ratio_20d=low__positive_days_5d=soft_weak__rebound_10d=reb_3_6,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Volume financeiro vs media 20D: baixo; Dias positivos nos ultimos 5 pregoes: 2 dias positivos em 5D; Distancia desde minima 10D: 3% a 6% acima da minima,"dollar_volume_ratio_20d,positive_days_5d,rebound_10d",46,73.9130,1.0128,3.1176,34,11,8,75.0000,1.0000,17,76.4706,1.0588,21,71.4286,0.9803,10,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,59.7406,0.000589954,0.000782767,0.4910,1.4475,PASSOU 3/3 (75%/76%/71%),0.00525746,615.1393,2018-03-15,2025-12-22
3,BPAC11,r11_day_r11mini_BPAC11_open_tp2_0_sl2_0_cap2__3f__dollar_volume_ratio_20d=low__positive_days_5d=soft_weak__rebound_10d=reb_3_6,open_tp2_0_sl2_0_cap2,open -> alvo 2% / stop 2% em ate 2 pregoes,open,target_stop_swing,2.0000,2.0000,2,3,Volume financeiro vs media 20D: baixo; Dias positivos nos ultimos 5 pregoes: 2 dias positivos em 5D; Distancia desde minima 10D: 3% a 6% acima da minima,"dollar_volume_ratio_20d,positive_days_5d,rebound_10d",46,71.7391,0.9913,3.0728,33,11,8,75.0000,1.0000,17,76.4706,1.0588,21,66.6667,0.9334,10,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,57.4512,0.00159492,0.000782767,0.4937,1.4261,PASSOU 3/3 (75%/76%/66%),0.0100094,608.2927,2018-03-15,2025-12-22
1,BRAP4,r11_day_r11mini_BRAP4_close_tp2_0_sl2_0_cap3__3f__gap_filled_prev=gap_up_filled__range_position_10d=middle__rebound_5d=reb_1_3,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Gap do candle de referencia preenchido: gap de alta preenchido; Posicao no range 10D: fechou no meio; Distancia desde minima 5D: 1% a 3% acima da minima,"gap_filled_prev,range_position_10d,rebound_5d",50,84.0000,1.3600,5.2500,42,8,36,83.3333,1.3333,10,80.0000,1.2000,4,100.0000,2.0000,10,100.0000,2.0000,INF,2,100.0000,2.0000,INF,71.4855,7.61988e-07,0.000782767,0.9600,1.7600,PASSOU 3/3 (83%/80%/100%),0.000103217,654.1260,2018-05-21,2026-02-09
2,BRAP4,r11_day_r11day_BRAP4_open_tp1_0_sl2_0_cap1__3f__atr14_pct=low__range_position_10d=near_high__sma20_vs_sma50=up_5_10,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,ATR14 em % do preco: baixo; Posicao no range 10D: fechou perto da maxima; MM20 vs MM50: acima forte,"atr14_pct,range_position_10d,sma20_vs_sma50",34,88.2353,0.6471,3.7500,30,4,24,83.3333,0.5000,4,100.0000,1.0000,6,100.0000,1.0000,12,100.0000,1.0000,INF,6,100.0000,1.0000,INF,73.3788,4.12146e-06,0.00026605,0.2941,0.9118,PASSOU 3/3 (83%/100%/100%),0.000297677,645.3139,2018-01-03,2026-01-28
3,BRAP4,r11_day_r11mini_BRAP4_close_tp2_0_sl2_0_cap3__3f__atr14_pct=low__close_vs_sma50=far_up__prev_ret_3d_z20=rel_shock_up,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,ATR14 em % do preco: baixo; Fechamento vs MM50: muito acima; Retorno 3D em z-score 20D: muito acima do normal,"atr14_pct,close_vs_sma50,prev_ret_3d_z20",58,79.3103,1.4758,8.1332,46,6,34,76.4706,1.4056,18,88.8889,1.5556,6,66.6667,1.6348,12,100.0000,2.0000,INF,10,80.0000,1.2000,4.0000,67.2305,4.01786e-06,0.00026605,1.1658,1.7665,PASSOU 3/3 (76%/88%/66%),0.000297677,643.8426,2018-01-02,2026-01-29
1,BRAV3,r11_day_r11mini_BRAV3_close_tp3_0_sl2_5_cap3__3f__close_vs_ema9=up_5_10__drawdown_20d=dd_3_6__rebound_5d=reb_15p,close_tp3_0_sl2_5_cap3,close -> alvo 3% / stop 2.5% em ate 3 pregoes,close,target_stop_swing,3.0000,2.5000,3,3,Fechamento vs EMA9: acima forte; Queda desde maxima 20D: 3% a 6% abaixo da maxima; Distancia desde minima 5D: 15%+ acima da minima,"close_vs_ema9,drawdown_20d,rebound_5d",30,93.3333,2.6333,16.8000,28,2,4,100.0000,3.0000,14,100.0000,3.0000,12,83.3333,2.0833,10,100.0000,3.0000,INF,2,100.0000,3.0000,INF,78.6762,1.0339e-06,0.000782767,2.0833,3.0000,PASSOU 3/3 (100%/100%/83%),0.000123929,694.6845,2020-12-09,2026-03-30
2,BRAV3,r11_day_r11mini_BRAV3_close_tp3_0_sl2_5_cap3__3f__close_vs_ema9=up_5_10__range_position_5d=upper_band__rebound_5d=reb_15p,close_tp3_0_sl2_5_cap3,close -> alvo 3% / stop 2.5% em ate 3 pregoes,close,target_stop_swing,3.0000,2.5000,3,3,Fechamento vs EMA9: acima forte; Posicao no range 5D: fechou na metade superior; Distancia desde minima 5D: 15%+ acima da minima,"close_vs_ema9,range_position_5d,rebound_5d",30,86.6667,2.2667,7.8000,26,4,6,100.0000,3.0000,12,66.6667,1.1667,12,100.0000,3.0000,10,100.0000,3.0000,INF,2,100.0000,3.0000,INF,70.3183,2.9532e-05,0.000782767,1.5333,2.8167,PASSOU 3/3 (100%/66%/100%),0.000891939,665.2108,2020-12-09,2026-03-30
3,BRAV3,r11_day_r11mini_BRAV3_close_tp3_0_sl2_5_cap3__3f__close_vs_ema9=up_5_10__range_position_20d=upper_band__rebound_5d=reb_15p,close_tp3_0_sl2_5_cap3,close -> alvo 3% / stop 2.5% em ate 3 pregoes,close,target_stop_swing,3.0000,2.5000,3,3,Fechamento vs EMA9: acima forte; Posicao no range 20D: fechou na metade superior; Distancia desde minima 5D: 15%+ acima da minima,"close_vs_ema9,range_position_20d,rebound_5d",30,86.6667,2.2667,7.8000,26,4,2,100.0000,3.0000,16,87.5000,2.3125,12,83.3333,2.0833,10,100.0000,3.0000,INF,2,100.0000,3.0000,INF,70.3183,2.9532e-05,0.000782767,1.5333,2.8167,PASSOU 2/2 (—/87%/83%),0.000891939,665.2108,2020-12-17,2026-03-30
1,BRKM5,r11_day_r11day_BRKM5_close_tp1_0_sl2_0_cap1__3f__day_of_week=mon__drawdown_10d=dd_15p__rsi_14=low,close_tp1_0_sl2_0_cap1,close -> alvo 1% / stop 2% em ate 1 pregao,close,target_stop_swing,1.0000,2.0000,1,3,Dia da semana: segunda-feira; Queda desde maxima 10D: 15%+ abaixo da maxima; RSI 14 periodos: RSI baixo,"day_of_week,drawdown_10d,rsi_14",36,88.8889,0.6667,4.0000,32,4,10,100.0000,1.0000,12,100.0000,1.0000,14,71.4286,0.1429,12,83.3333,0.5000,2.5000,0,0.0000,0.0000,0.0000,74.6849,1.53234e-06,0.0104606,0.3333,0.9167,PASSOU 3/3 (100%/100%/71%),0.000160066,577.8790,2019-06-10,2025-10-06
2,BRKM5,r11_day_r11mini_BRKM5_open_tp3_0_sl2_5_cap3__3f__month_of_year=q2__rsi_14=low__volume_ratio_5v20=high,open_tp3_0_sl2_5_cap3,open -> alvo 3% / stop 2.5% em ate 3 pregoes,open,target_stop_swing,3.0000,2.5000,3,3,Mes do ano (trimestre): segundo trimestre; RSI 14 periodos: RSI baixo; Volume 5D vs 20D: alto,"month_of_year,rsi_14,volume_ratio_5v20",30,86.6667,2.2667,7.8000,26,4,10,80.0000,1.9000,10,80.0000,1.9000,10,100.0000,3.0000,10,80.0000,1.9000,4.8000,0,0.0000,0.0000,0.0000,70.3183,2.9532e-05,0.0288897,1.5333,2.8167,PASSOU 3/3 (80%/80%/100%),0.000891939,574.2108,2019-04-08,2025-06-30
3,BRKM5,r11_day_r11mini_BRKM5_close_tp2_0_sl2_0_cap2__3f__day_of_week=mon__drawdown_10d=dd_15p__prev_ret_5d=shock_dn,close_tp2_0_sl2_0_cap2,close -> alvo 2% / stop 2% em ate 2 pregoes,close,target_stop_swing,2.0000,2.0000,2,3,Dia da semana: segunda-feira; Queda desde maxima 10D: 15%+ abaixo da maxima; Retorno acumulado 5D: choque de baixa,"day_of_week,drawdown_10d,prev_ret_5d",36,83.3333,1.3333,5.0000,30,6,16,75.0000,1.0000,8,100.0000,2.0000,12,83.3333,1.3333,10,80.0000,1.2000,4.0000,6,33.3333,-0.6667,0.5000,68.1089,3.1686e-05,0.0288897,0.8889,1.7778,PASSOU 3/3 (75%/100%/83%),0.000891939,555.4274,2019-05-13,2026-04-20
1,CEAB3,r11_day_r11mini_CEAB3_close_tp3_0_sl2_5_cap3__3f__month_of_year=q2__positive_days_5d=strong__sma20_slope_5d=up_1_5,close_tp3_0_sl2_5_cap3,close -> alvo 3% / stop 2.5% em ate 3 pregoes,close,target_stop_swing,3.0000,2.5000,3,3,Mes do ano (trimestre): segundo trimestre; Dias positivos nos ultimos 5 pregoes: 4 a 5 dias positivos em 5D; Inclinacao da MM20 em 5D: acima leve,"month_of_year,positive_days_5d,sma20_slope_5d",42,71.4286,1.4286,3.0000,30,12,4,100.0000,3.0000,22,63.6364,1.0000,16,75.0000,1.6250,12,100.0000,3.0000,INF,0,0.0000,0.0000,0.0000,56.4325,0.00273933,0.00026605,0.6429,2.0833,PASSOU 3/3 (100%/63%/75%),0.0133754,617.2654,2020-06-03,2025-06-30
2,CEAB3,r11_day_r11mini_CEAB3_close_tp3_0_sl2_5_cap2__3f__close_vs_ema9=up_1_5__days_to_options_expiry=far__volume_ratio_20d=high,close_tp3_0_sl2_5_cap2,close -> alvo 3% / stop 2.5% em ate 2 pregoes,close,target_stop_swing,3.0000,2.5000,2,3,Fechamento vs EMA9: acima leve; Dias ate vencimento de opcoes B3: vencimento distante; Volume vs media 20D: alto,"close_vs_ema9,days_to_options_expiry,volume_ratio_20d",36,72.2222,1.5756,3.6655,26,8,6,66.6667,1.7868,14,85.7143,2.2143,16,62.5000,0.9375,10,100.0000,3.0000,INF,2,0.0000,-2.5000,0.0000,56.0072,0.00383043,0.000782767,0.8117,2.2878,PASSOU 3/3 (66%/85%/62%),0.0164269,616.5047,2020-04-28,2026-04-01
3,CEAB3,r11_day_r11mini_CEAB3_close_tp3_0_sl2_5_cap3__3f__close_vs_ema9=up_1_5__days_to_options_expiry=far__volume_ratio_20d=high,close_tp3_0_sl2_5_cap3,close -> alvo 3% / stop 2.5% em ate 3 pregoes,close,target_stop_swing,3.0000,2.5000,3,3,Fechamento vs EMA9: acima leve; Dias ate vencimento de opcoes B3: vencimento distante; Volume vs media 20D: alto,"close_vs_ema9,days_to_options_expiry,volume_ratio_20d",36,72.2222,1.5400,3.4577,26,8,6,66.6667,1.5736,14,85.7143,2.2143,16,62.5000,0.9375,10,100.0000,3.0000,INF,2,0.0000,-2.5000,0.0000,56.0072,0.00383043,0.000782767,0.7422,2.2700,PASSOU 3/3 (66%/85%/62%),0.0164269,615.9487,2020-04-28,2026-04-01
1,CMIG4,r11_day_r11mini_CMIG4_close_tp2_0_sl1_5_cap3__3f__day_of_month_bucket=end__dollar_volume_ratio_20d=very_low__positive_days_10d=strong,close_tp2_0_sl1_5_cap3,close -> alvo 2% / stop 1.5% em ate 3 pregoes,close,target_stop_swing,2.0000,1.5000,3,3,Dia do mes (bucket): fim do mes; Volume financeiro vs media 20D: muito baixo; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D,"day_of_month_bucket,dollar_volume_ratio_20d,positive_days_10d",36,88.8889,1.6111,10.6667,32,4,12,100.0000,2.0000,10,100.0000,2.0000,14,71.4286,1.0000,12,100.0000,2.0000,INF,4,100.0000,2.0000,INF,74.6849,1.53234e-06,0.00026605,1.2222,1.9028,PASSOU 3/3 (100%/100%/71%),0.000160066,666.6570,2018-07-30,2026-03-27
2,CMIG4,r11_day_r11mini_CMIG4_open_tp2_0_sl2_0_cap3__3f__day_of_month_bucket=end__sma20_vs_sma50=dn_1_5__volume_spike_1d=very_low,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Dia do mes (bucket): fim do mes; MM20 vs MM50: abaixo leve; Spike de volume vs maximo 5D: muito baixo,"day_of_month_bucket,sma20_vs_sma50,volume_spike_1d",60,83.3333,1.3333,5.0000,50,10,16,87.5000,1.5000,26,76.9231,1.0769,18,88.8889,1.5556,12,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,71.9681,1.21101e-07,0.00026605,0.9333,1.6667,PASSOU 3/3 (87%/76%/88%),3.50277e-05,656.1954,2019-10-29,2025-04-30
3,CMIG4,r11_day_r11mini_CMIG4_close_tp2_0_sl1_5_cap3__3f__day_of_month_bucket=end__positive_days_10d=strong__volume_ratio_20d=very_low,close_tp2_0_sl1_5_cap3,close -> alvo 2% / stop 1.5% em ate 3 pregoes,close,target_stop_swing,2.0000,1.5000,3,3,Dia do mes (bucket): fim do mes; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D; Volume vs media 20D: muito baixo,"day_of_month_bucket,positive_days_10d,volume_ratio_20d",40,85.0000,1.4750,7.5556,34,6,14,85.7143,1.5000,12,100.0000,2.0000,14,71.4286,1.0000,12,100.0000,2.0000,INF,4,100.0000,2.0000,INF,70.9274,4.77748e-06,0.00026605,1.0375,1.8250,PASSOU 3/3 (85%/100%/71%),0.000307505,653.9069,2018-07-30,2026-03-27
1,CMIN3,r11_day_r11mini_CMIN3_close_tp3_0_sl2_5_cap3__3f__range_position_10d=upper_band__volume_ratio_20d=normal__volume_ratio_5v20=normal,close_tp3_0_sl2_5_cap3,close -> alvo 3% / stop 2.5% em ate 3 pregoes,close,target_stop_swing,3.0000,2.5000,3,3,Posicao no range 10D: fechou na metade superior; Volume vs media 20D: normal; Volume 5D vs 20D: normal,"range_position_10d,volume_ratio_20d,volume_ratio_5v20",34,88.2353,2.3529,9.0000,30,4,0,0.0000,0.0000,10,80.0000,1.9000,24,91.6667,2.5417,10,100.0000,3.0000,INF,2,0.0000,-2.5000,0.0000,73.3788,4.12146e-06,0.000782767,1.7059,2.8382,PASSOU 2/2 (—/80%/91%),0.000297677,675.7731,2021-09-29,2026-01-15
2,CMIN3,r11_day_r11mini_CMIN3_close_tp2_0_sl2_0_cap3__3f__days_since_options_expiry=settled__drawdown_5d=dd_1_3__prev_ret_3d=up_1_3,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Dias desde vencimento de opcoes B3: ja distante do vencimento; Queda desde maxima 5D: 1% a 3% abaixo da maxima; Retorno acumulado 3D: alta de 1% a 3%,"days_since_options_expiry,drawdown_5d,prev_ret_3d",34,88.2353,1.5294,7.5000,30,4,0,0.0000,0.0000,12,100.0000,2.0000,22,81.8182,1.2727,14,100.0000,2.0000,INF,4,0.0000,-2.0000,0.0000,73.3788,4.12146e-06,9.14331e-05,1.0588,1.8824,PASSOU 2/2 (—/100%/81%),0.000297677,662.1471,2021-04-26,2026-04-22
3,CMIN3,r11_day_r11mini_CMIN3_close_tp2_0_sl1_5_cap3__3f__days_since_options_expiry=settled__drawdown_5d=dd_1_3__prev_ret_3d=up_1_3,close_tp2_0_sl1_5_cap3,close -> alvo 2% / stop 1.5% em ate 3 pregoes,close,target_stop_swing,2.0000,1.5000,3,3,Dias desde vencimento de opcoes B3: ja distante do vencimento; Queda desde maxima 5D: 1% a 3% abaixo da maxima; Retorno acumulado 3D: alta de 1% a 3%,"days_since_options_expiry,drawdown_5d,prev_ret_3d",34,82.3529,1.3824,6.2222,28,6,0,0.0000,0.0000,12,83.3333,1.4167,22,81.8182,1.3636,14,100.0000,2.0000,INF,4,0.0000,-1.5000,0.0000,66.4859,8.06842e-05,9.14331e-05,0.8676,1.7941,PASSOU 2/2 (—/83%/81%),0.0016369,639.9388,2021-04-26,2026-04-22
1,COGN3,r11_day_r11mini_COGN3_open_tp3_0_sl2_5_cap3__3f__day_of_month_bucket=start__range_ratio_20d=very_low__upper_wick_ratio_prev=mid,open_tp3_0_sl2_5_cap3,open -> alvo 3% / stop 2.5% em ate 3 pregoes,open,target_stop_swing,3.0000,2.5000,3,3,Dia do mes (bucket): inicio do mes; Range vs media 20D: muito baixo; Pavio superior do candle: medio,"day_of_month_bucket,range_ratio_20d,upper_wick_ratio_prev",38,78.9474,2.1338,7.6377,30,4,24,83.3333,2.5451,8,75.0000,1.6250,6,66.6667,1.1667,10,100.0000,3.0000,INF,2,0.0000,-2.5000,0.0000,63.6539,0.000179301,0.000782767,1.4478,2.6761,PASSOU 3/3 (83%/75%/66%),0.0027424,644.5336,2018-03-02,2026-02-03
2,COGN3,r11_day_r11mini_COGN3_close_tp3_0_sl2_5_cap3__3f__rebound_10d=reb_10_15__upper_wick_ratio_prev=mid__volume_ratio_20d=very_low,close_tp3_0_sl2_5_cap3,close -> alvo 3% / stop 2.5% em ate 3 pregoes,close,target_stop_swing,3.0000,2.5000,3,3,Distancia desde minima 10D: 10% a 15% acima da minima; Pavio superior do candle: medio; Volume vs media 20D: muito baixo,"rebound_10d,upper_wick_ratio_prev,volume_ratio_20d",30,86.6667,2.2667,7.8000,26,4,6,100.0000,3.0000,8,75.0000,1.6250,16,87.5000,2.3125,14,85.7143,2.2143,7.2000,0,0.0000,0.0000,0.0000,70.3183,2.9532e-05,0.0037632,1.5333,2.8167,PASSOU 3/3 (100%/75%/87%),0.000891939,601.7618,2019-01-10,2025-08-25
3,COGN3,r11_day_r11mini_COGN3_open_tp3_0_sl2_5_cap2__3f__atr_return_1d=rel_near__atr_return_5d=rel_up__prev_ret_5d=shock_up,open_tp3_0_sl2_5_cap2,open -> alvo 3% / stop 2.5% em ate 2 pregoes,open,target_stop_swing,3.0000,2.5000,2,3,Retorno 1D normalizado por ATR: perto do normal; Retorno 5D normalizado por ATR: acima do normal; Retorno acumulado 5D: choque de alta,"atr_return_1d,atr_return_5d,prev_ret_5d",50,80.0000,1.9000,4.8000,40,10,24,75.0000,1.6250,10,60.0000,0.8000,16,100.0000,3.0000,14,85.7143,2.2143,7.2000,0,0.0000,0.0000,0.0000,66.9626,1.10526e-05,0.0037632,1.2400,2.4500,PASSOU 3/3 (75%/60%/100%),0.000526325,589.3483,2018-10-02,2025-11-25
1,CPFE3,r11_day_r11day_CPFE3_open_tp1_0_sl1_5_cap1__3f__gap_vs_atr14=rel_soft_dn__inside_bar_prev=outside__prev_ret_1d=up_1_3,open_tp1_0_sl1_5_cap1,open -> alvo 1% / stop 1.5% em ate 1 pregao,open,target_stop_swing,1.0000,1.5000,1,3,Gap vs ATR14: levemente abaixo; Candle de referencia em inside bar: candle nao interno; Retorno acumulado 1D: alta de 1% a 3%,"gap_vs_atr14,inside_bar_prev,prev_ret_1d",60,83.3333,0.6766,5.1444,50,6,22,81.8182,0.6996,26,92.3077,0.8077,12,66.6667,0.3504,12,100.0000,1.0000,INF,2,0.0000,-1.5000,0.0000,71.9681,1.21101e-07,0.00026605,0.4499,0.8616,PASSOU 3/3 (81%/92%/66%),3.50277e-05,642.3282,2018-01-29,2026-02-27
2,CPFE3,r11_day_r11day_CPFE3_open_tp1_0_sl2_0_cap1__3f__gap_vs_atr14=rel_soft_dn__inside_bar_prev=outside__prev_ret_1d=up_1_3,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Gap vs ATR14: levemente abaixo; Candle de referencia em inside bar: candle nao interno; Retorno acumulado 1D: alta de 1% a 3%,"gap_vs_atr14,inside_bar_prev,prev_ret_1d",60,83.3333,0.6266,3.9382,50,6,22,81.8182,0.6541,26,92.3077,0.7692,12,66.6667,0.2671,12,100.0000,1.0000,INF,2,0.0000,-2.0000,0.0000,71.9681,1.21101e-07,0.00026605,0.3633,0.8500,PASSOU 3/3 (81%/92%/66%),3.50277e-05,641.6354,2018-01-29,2026-02-27
