book,code,label,trade_direction,entry_rule,take_profit_pct,stop_loss_pct,time_cap_days,state_size,state_signature,feature_keys,tickers_with_matches,total_occurrences,success_rate_pct,profitable_trade_rate_pct,take_profit_rate_pct,average_trade_return_pct,net_trade_return_pct,profit_factor
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_2d=up_1_3__prev_ret_5d=up_1_3__drawdown_5d=near_high,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 2D: alta de 1% a 3%; Retorno acumulado 5D: alta de 1% a 3%; Queda desde maxima 5D: perto da maxima",long,open,1.0,2.0,1,3,Retorno acumulado 2D: alta de 1% a 3%; Retorno acumulado 5D: alta de 1% a 3%; Queda desde maxima 5D: perto da maxima,"prev_ret_2d,prev_ret_5d,drawdown_5d",1,11,90.9091,90.9091,90.9091,0.7273,8.0000,5.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_2d=up_1_3__sma20_vs_sma50=up_1_5__intraday_return_prev=up_1_3,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 2D: alta de 1% a 3%; MM20 vs MM50: acima leve; Retorno intraday do candle de referencia: alta de 1% a 3%",long,open,1.0,2.0,1,3,Retorno acumulado 2D: alta de 1% a 3%; MM20 vs MM50: acima leve; Retorno intraday do candle de referencia: alta de 1% a 3%,"prev_ret_2d,sma20_vs_sma50,intraday_return_prev",1,11,90.9091,90.9091,90.9091,0.8925,9.8180,54.9451
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_3d=dn_1_3__sma20_slope_5d=near__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 3D: queda de 1% a 3%; Inclinacao da MM20 em 5D: perto do equilibrio; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Retorno acumulado 3D: queda de 1% a 3%; Inclinacao da MM20 em 5D: perto do equilibrio; Dia da semana: terca-feira,"prev_ret_3d,sma20_slope_5d,day_of_week",1,11,90.9091,90.9091,90.9091,0.7273,8.0000,5.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__sma20_slope_5d=near__gap_vs_atr14=rel_soft_dn__drawdown_5d=dd_1_3,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Inclinacao da MM20 em 5D: perto do equilibrio; Gap vs ATR14: levemente abaixo; Queda desde maxima 5D: 1% a 3% abaixo da maxima",long,open,1.0,2.0,1,3,Inclinacao da MM20 em 5D: perto do equilibrio; Gap vs ATR14: levemente abaixo; Queda desde maxima 5D: 1% a 3% abaixo da maxima,"sma20_slope_5d,gap_vs_atr14,drawdown_5d",1,11,90.9091,90.9091,90.9091,0.8744,9.6183,26.1986
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__sma50_slope_10d=near__intraday_return_prev=flat__close_vs_ema21=up_1_5,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Inclinacao da MM50 em 10D: perto do equilibrio; Retorno intraday do candle de referencia: neutro; Fechamento vs EMA21: acima leve",long,open,1.0,2.0,1,3,Inclinacao da MM50 em 10D: perto do equilibrio; Retorno intraday do candle de referencia: neutro; Fechamento vs EMA21: acima leve,"sma50_slope_10d,intraday_return_prev,close_vs_ema21",1,11,90.9091,90.9091,90.9091,0.7273,8.0000,5.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__sma50_slope_10d=near__intraday_return_prev=flat__volume_spike_1d=high,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Inclinacao da MM50 em 10D: perto do equilibrio; Retorno intraday do candle de referencia: neutro; Spike de volume vs maximo 5D: alto",long,open,1.0,2.0,1,3,Inclinacao da MM50 em 10D: perto do equilibrio; Retorno intraday do candle de referencia: neutro; Spike de volume vs maximo 5D: alto,"sma50_slope_10d,intraday_return_prev,volume_spike_1d",1,11,90.9091,90.9091,90.9091,0.7273,8.0000,5.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__sma5_vs_sma20=near__drawdown_10d=near_high__close_vs_ema9=up_1_5,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | MM5 vs MM20: perto do equilibrio; Queda desde maxima 10D: perto da maxima; Fechamento vs EMA9: acima leve",long,open,1.0,2.0,1,3,MM5 vs MM20: perto do equilibrio; Queda desde maxima 10D: perto da maxima; Fechamento vs EMA9: acima leve,"sma5_vs_sma20,drawdown_10d,close_vs_ema9",1,11,90.9091,90.9091,90.9091,0.7273,8.0000,5.0000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__2f__bb_position_20=near_high__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Posicao nas Bandas de Bollinger 20D: fechou perto da maxima; Dia da semana: terca-feira",long,open,1.0,2.0,1,2,Posicao nas Bandas de Bollinger 20D: fechou perto da maxima; Dia da semana: terca-feira,"bb_position_20,day_of_week",1,10,90.0000,90.0000,90.0000,0.7000,7.0000,4.5000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__volume_ratio_20d=very_low__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Volume vs media 20D: muito baixo; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Volume vs media 20D: muito baixo; Dia da semana: terca-feira,"gap_pct,volume_ratio_20d,day_of_week",1,10,90.0000,90.0000,90.0000,0.7000,7.0000,4.5000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__intraday_return_prev=flat__streak_direction=up_1__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno intraday do candle de referencia: neutro; Sequencia de altas/quedas: alta no ultimo pregao; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Retorno intraday do candle de referencia: neutro; Sequencia de altas/quedas: alta no ultimo pregao; Dia da semana: terca-feira,"intraday_return_prev,streak_direction,day_of_week",1,10,100.0000,100.0000,90.0000,0.9278,9.2776,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_2d=flat__day_of_week=tue__atr_return_1d=rel_near,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 2D: neutro; Dia da semana: terca-feira; Retorno 1D normalizado por ATR: perto do normal",long,open,1.0,2.0,1,3,Retorno acumulado 2D: neutro; Dia da semana: terca-feira; Retorno 1D normalizado por ATR: perto do normal,"prev_ret_2d,day_of_week,atr_return_1d",1,10,100.0000,100.0000,100.0000,1.0000,10.0000,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__range_position_10d=lower_band__drawdown_5d=dd_1_3__streak_direction=down_2_3,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Posicao no range 10D: fechou na metade inferior; Queda desde maxima 5D: 1% a 3% abaixo da maxima; Sequencia de altas/quedas: queda em 2 a 3 pregoes seguidos",long,open,1.0,2.0,1,3,Posicao no range 10D: fechou na metade inferior; Queda desde maxima 5D: 1% a 3% abaixo da maxima; Sequencia de altas/quedas: queda em 2 a 3 pregoes seguidos,"range_position_10d,drawdown_5d,streak_direction",1,10,100.0000,100.0000,90.0000,0.9498,9.4975,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__volume_ratio_20d=very_low__intraday_return_prev=flat__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Volume vs media 20D: muito baixo; Retorno intraday do candle de referencia: neutro; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Volume vs media 20D: muito baixo; Retorno intraday do candle de referencia: neutro; Dia da semana: terca-feira,"volume_ratio_20d,intraday_return_prev,day_of_week",1,10,90.0000,90.0000,90.0000,0.7000,7.0000,4.5000
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__close_vs_sma20=up_1_5__gap_vs_atr14=rel_near__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Fechamento vs MM20: acima leve; Gap vs ATR14: perto do normal; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Fechamento vs MM20: acima leve; Gap vs ATR14: perto do normal; Dia da semana: terca-feira,"close_vs_sma20,gap_vs_atr14,day_of_week",1,9,100.0000,100.0000,100.0000,1.0000,9.0000,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__sma20_vs_sma50=dn_5_10__sma50_slope_10d=near__volume_ratio_20d=normal,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | MM20 vs MM50: abaixo forte; Inclinacao da MM50 em 10D: perto do equilibrio; Volume vs media 20D: normal",long,open,1.0,2.0,1,3,MM20 vs MM50: abaixo forte; Inclinacao da MM50 em 10D: perto do equilibrio; Volume vs media 20D: normal,"sma20_vs_sma50,sma50_slope_10d,volume_ratio_20d",1,9,100.0000,100.0000,100.0000,1.0000,9.0000,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__gap_pct=flat__prev_ret_1d=flat__day_of_week=tue,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Gap da abertura: neutro; Retorno acumulado 1D: neutro; Dia da semana: terca-feira",long,open,1.0,2.0,1,3,Gap da abertura: neutro; Retorno acumulado 1D: neutro; Dia da semana: terca-feira,"gap_pct,prev_ret_1d,day_of_week",1,8,100.0000,100.0000,100.0000,1.0000,8.0000,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__intraday_return_prev=up_1_3__atr_return_1d=rel_soft_up__atr_return_5d=rel_near,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno intraday do candle de referencia: alta de 1% a 3%; Retorno 1D normalizado por ATR: levemente acima; Retorno 5D normalizado por ATR: perto do normal",long,open,1.0,2.0,1,3,Retorno intraday do candle de referencia: alta de 1% a 3%; Retorno 1D normalizado por ATR: levemente acima; Retorno 5D normalizado por ATR: perto do normal,"intraday_return_prev,atr_return_1d,atr_return_5d",1,8,100.0000,100.0000,100.0000,1.0000,8.0000,INF
daytrade-cobertura-10,asset_long_open_tp1_sl2_cap1__3f__prev_ret_2d=flat__drawdown_10d=dd_10_15__atr_return_1d=rel_near,"Discovery Acao: compra no open, alvo +1% / stop -2% / cap 1D | Retorno acumulado 2D: neutro; Queda desde maxima 10D: 10% a 15% abaixo da maxima; Retorno 1D normalizado por ATR: perto do normal",long,open,1.0,2.0,1,3,Retorno acumulado 2D: neutro; Queda desde maxima 10D: 10% a 15% abaixo da maxima; Retorno 1D normalizado por ATR: perto do normal,"prev_ret_2d,drawdown_10d,atr_return_1d",1,8,100.0000,100.0000,100.0000,1.0000,8.0000,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__gap_vs_atr14=rel_near__positive_days_10d=neutral__close_vs_ema21=up_5_10,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Gap vs ATR14: perto do normal; Dias positivos nos ultimos 10 pregoes: 4 a 5 dias positivos em 10D; Fechamento vs EMA21: acima forte",long,open,1.5,3.0,1,3,Gap vs ATR14: perto do normal; Dias positivos nos ultimos 10 pregoes: 4 a 5 dias positivos em 10D; Fechamento vs EMA21: acima forte,"gap_vs_atr14,positive_days_10d,close_vs_ema21",1,21,90.4762,90.4762,90.4762,1.0714,22.5000,4.7500
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__2f__volume_ratio_20d=very_low__day_of_week=tue,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Volume vs media 20D: muito baixo; Dia da semana: terca-feira",long,open,1.5,3.0,1,2,Volume vs media 20D: muito baixo; Dia da semana: terca-feira,"volume_ratio_20d,day_of_week",1,20,90.0000,90.0000,90.0000,1.0500,21.0000,4.5000
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__gap_pct=flat__intraday_return_prev=flat__day_of_week=tue,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Gap da abertura: neutro; Retorno intraday do candle de referencia: neutro; Dia da semana: terca-feira",long,open,1.5,3.0,1,3,Gap da abertura: neutro; Retorno intraday do candle de referencia: neutro; Dia da semana: terca-feira,"gap_pct,intraday_return_prev,day_of_week",1,20,100.0000,100.0000,95.0000,1.4454,28.9084,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__2f__close_vs_sma50=up_5_10__compression_3v20=high,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Fechamento vs MM50: acima forte; Compressao 3D vs 20D: alto",long,open,1.5,3.0,1,2,Fechamento vs MM50: acima forte; Compressao 3D vs 20D: alto,"close_vs_sma50,compression_3v20",1,15,100.0000,100.0000,93.3333,1.4585,21.8768,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__2f__gap_vs_range20=rel_soft_dn__gap_vs_atr14=rel_soft_dn,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Gap vs range medio 20D: levemente abaixo; Gap vs ATR14: levemente abaixo",long,open,1.5,3.0,1,2,Gap vs range medio 20D: levemente abaixo; Gap vs ATR14: levemente abaixo,"gap_vs_range20,gap_vs_atr14",1,15,93.3333,93.3333,93.3333,1.2000,18.0000,7.0000
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__2f__prev_ret_20d=shock_up__day_of_week=tue,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Retorno acumulado 20D: choque de alta; Dia da semana: terca-feira",long,open,1.5,3.0,1,2,Retorno acumulado 20D: choque de alta; Dia da semana: terca-feira,"prev_ret_20d,day_of_week",1,15,100.0000,100.0000,93.3333,1.4112,21.1681,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__gap_pct=flat__close_vs_sma20=far_up__close_vs_ema21=up_5_10,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Gap da abertura: neutro; Fechamento vs MM20: muito acima; Fechamento vs EMA21: acima forte",long,open,1.5,3.0,1,3,Gap da abertura: neutro; Fechamento vs MM20: muito acima; Fechamento vs EMA21: acima forte,"gap_pct,close_vs_sma20,close_vs_ema21",1,15,93.3333,93.3333,93.3333,1.2000,18.0000,7.0000
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__gap_vs_range20=rel_near__sma20_slope_5d=near__day_of_week=tue,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Gap vs range medio 20D: perto do normal; Inclinacao da MM20 em 5D: perto do equilibrio; Dia da semana: terca-feira",long,open,1.5,3.0,1,3,Gap vs range medio 20D: perto do normal; Inclinacao da MM20 em 5D: perto do equilibrio; Dia da semana: terca-feira,"gap_vs_range20,sma20_slope_5d,day_of_week",1,15,93.3333,93.3333,93.3333,1.2000,18.0000,7.0000
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__sma20_vs_sma50=far_dn__positive_days_5d=weak__close_vs_ema21=far_dn,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | MM20 vs MM50: muito abaixo; Dias positivos nos ultimos 5 pregoes: 0 a 1 dia positivo em 5D; Fechamento vs EMA21: muito abaixo",long,open,1.5,3.0,1,3,MM20 vs MM50: muito abaixo; Dias positivos nos ultimos 5 pregoes: 0 a 1 dia positivo em 5D; Fechamento vs EMA21: muito abaixo,"sma20_vs_sma50,positive_days_5d,close_vs_ema21",1,15,93.3333,93.3333,93.3333,1.2000,18.0000,7.0000
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__2f__range_position_5d=upper_band__day_of_week=tue,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Posicao no range 5D: fechou na metade superior; Dia da semana: terca-feira",long,open,1.5,3.0,1,2,Posicao no range 5D: fechou na metade superior; Dia da semana: terca-feira,"range_position_5d,day_of_week",1,14,100.0000,100.0000,100.0000,1.5000,21.0000,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__close_vs_sma20=up_1_5__compression_3v20=low__streak_direction=up_2_3,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Fechamento vs MM20: acima leve; Compressao 3D vs 20D: baixo; Sequencia de altas/quedas: alta em 2 a 3 pregoes seguidos",long,open,1.5,3.0,1,3,Fechamento vs MM20: acima leve; Compressao 3D vs 20D: baixo; Sequencia de altas/quedas: alta em 2 a 3 pregoes seguidos,"close_vs_sma20,compression_3v20,streak_direction",1,14,92.8571,92.8571,92.8571,1.3849,19.3891,175.8341
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__prev_ret_1d=flat__prev_ret_3d=flat__prev_ret_20d=shock_up,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Retorno acumulado 1D: neutro; Retorno acumulado 3D: neutro; Retorno acumulado 20D: choque de alta",long,open,1.5,3.0,1,3,Retorno acumulado 1D: neutro; Retorno acumulado 3D: neutro; Retorno acumulado 20D: choque de alta,"prev_ret_1d,prev_ret_3d,prev_ret_20d",1,14,92.8571,92.8571,92.8571,1.1786,16.5000,6.5000
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__prev_ret_1d=up_1_3__sma20_vs_sma50=dn_5_10__sma20_slope_5d=dn_1_5,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Retorno acumulado 1D: alta de 1% a 3%; MM20 vs MM50: abaixo forte; Inclinacao da MM20 em 5D: abaixo leve",long,open,1.5,3.0,1,3,Retorno acumulado 1D: alta de 1% a 3%; MM20 vs MM50: abaixo forte; Inclinacao da MM20 em 5D: abaixo leve,"prev_ret_1d,sma20_vs_sma50,sma20_slope_5d",1,14,92.8571,92.8571,92.8571,1.1786,16.5000,6.5000
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__2f__sma20_vs_sma50=dn_1_5__day_of_week=tue,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | MM20 vs MM50: abaixo leve; Dia da semana: terca-feira",long,open,1.5,3.0,1,2,MM20 vs MM50: abaixo leve; Dia da semana: terca-feira,"sma20_vs_sma50,day_of_week",1,13,100.0000,100.0000,100.0000,1.5000,19.5000,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__close_vs_sma20=up_5_10__compression_3v20=normal__positive_days_5d=soft_strong,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Fechamento vs MM20: acima forte; Compressao 3D vs 20D: normal; Dias positivos nos ultimos 5 pregoes: 3 dias positivos em 5D",long,open,1.5,3.0,1,3,Fechamento vs MM20: acima forte; Compressao 3D vs 20D: normal; Dias positivos nos ultimos 5 pregoes: 3 dias positivos em 5D,"close_vs_sma20,compression_3v20,positive_days_5d",1,13,100.0000,100.0000,100.0000,1.5000,19.5000,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__drawdown_10d=dd_1_3__atr_return_1d=rel_near__atr_return_5d=rel_up,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Queda desde maxima 10D: 1% a 3% abaixo da maxima; Retorno 1D normalizado por ATR: perto do normal; Retorno 5D normalizado por ATR: acima do normal",long,open,1.5,3.0,1,3,Queda desde maxima 10D: 1% a 3% abaixo da maxima; Retorno 1D normalizado por ATR: perto do normal; Retorno 5D normalizado por ATR: acima do normal,"drawdown_10d,atr_return_1d,atr_return_5d",1,13,92.3077,92.3077,92.3077,1.3689,17.7963,88.3652
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__drawdown_10d=dd_1_3__rsi_14=neutral_high__bb_position_20=near_high,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Queda desde maxima 10D: 1% a 3% abaixo da maxima; RSI 14 periodos: RSI neutro alto; Posicao nas Bandas de Bollinger 20D: fechou perto da maxima",long,open,1.5,3.0,1,3,Queda desde maxima 10D: 1% a 3% abaixo da maxima; RSI 14 periodos: RSI neutro alto; Posicao nas Bandas de Bollinger 20D: fechou perto da maxima,"drawdown_10d,rsi_14,bb_position_20",1,13,92.3077,92.3077,92.3077,1.1538,15.0000,6.0000
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__positive_days_5d=soft_strong__rsi_14=neutral_high__close_vs_ema21=up_5_10,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Dias positivos nos ultimos 5 pregoes: 3 dias positivos em 5D; RSI 14 periodos: RSI neutro alto; Fechamento vs EMA21: acima forte",long,open,1.5,3.0,1,3,Dias positivos nos ultimos 5 pregoes: 3 dias positivos em 5D; RSI 14 periodos: RSI neutro alto; Fechamento vs EMA21: acima forte,"positive_days_5d,rsi_14,close_vs_ema21",1,13,92.3077,92.3077,92.3077,1.1538,15.0000,6.0000
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__prev_ret_1d=flat__gap_vs_atr14=rel_near__day_of_week=tue,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Retorno acumulado 1D: neutro; Gap vs ATR14: perto do normal; Dia da semana: terca-feira",long,open,1.5,3.0,1,3,Retorno acumulado 1D: neutro; Gap vs ATR14: perto do normal; Dia da semana: terca-feira,"prev_ret_1d,gap_vs_atr14,day_of_week",1,13,100.0000,100.0000,92.3077,1.4220,18.4866,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__2f__prev_ret_2d=up_5_8__close_vs_ema9=up_1_5,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Retorno acumulado 2D: alta de 5% a 8%; Fechamento vs EMA9: acima leve",long,open,1.5,3.0,1,2,Retorno acumulado 2D: alta de 5% a 8%; Fechamento vs EMA9: acima leve,"prev_ret_2d,close_vs_ema9",1,12,100.0000,100.0000,100.0000,1.5000,18.0000,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__2f__range_position_5d=lower_band__day_of_week=tue,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Posicao no range 5D: fechou na metade inferior; Dia da semana: terca-feira",long,open,1.5,3.0,1,2,Posicao no range 5D: fechou na metade inferior; Dia da semana: terca-feira,"range_position_5d,day_of_week",1,12,100.0000,100.0000,100.0000,1.5000,18.0000,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__2f__sma20_vs_sma50=dn_1_5__atr_return_5d=rel_soft_up,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | MM20 vs MM50: abaixo leve; Retorno 5D normalizado por ATR: levemente acima",long,open,1.5,3.0,1,2,MM20 vs MM50: abaixo leve; Retorno 5D normalizado por ATR: levemente acima,"sma20_vs_sma50,atr_return_5d",1,12,91.6667,91.6667,91.6667,1.1250,13.5000,5.5000
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__drawdown_5d=dd_1_3__day_of_week=tue__volume_spike_1d=very_low,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Queda desde maxima 5D: 1% a 3% abaixo da maxima; Dia da semana: terca-feira; Spike de volume vs maximo 5D: muito baixo",long,open,1.5,3.0,1,3,Queda desde maxima 5D: 1% a 3% abaixo da maxima; Dia da semana: terca-feira; Spike de volume vs maximo 5D: muito baixo,"drawdown_5d,day_of_week,volume_spike_1d",1,12,91.6667,91.6667,91.6667,1.2217,14.6600,8.9674
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__drawdown_5d=dd_1_3__streak_direction=up_1__day_of_week=tue,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Queda desde maxima 5D: 1% a 3% abaixo da maxima; Sequencia de altas/quedas: alta no ultimo pregao; Dia da semana: terca-feira",long,open,1.5,3.0,1,3,Queda desde maxima 5D: 1% a 3% abaixo da maxima; Sequencia de altas/quedas: alta no ultimo pregao; Dia da semana: terca-feira,"drawdown_5d,streak_direction,day_of_week",1,12,100.0000,100.0000,91.6667,1.3805,16.5662,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__gap_pct=flat__range_position_10d=middle__day_of_week=tue,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Gap da abertura: neutro; Posicao no range 10D: fechou no meio; Dia da semana: terca-feira",long,open,1.5,3.0,1,3,Gap da abertura: neutro; Posicao no range 10D: fechou no meio; Dia da semana: terca-feira,"gap_pct,range_position_10d,day_of_week",1,12,91.6667,91.6667,91.6667,1.1250,13.5000,5.5000
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__prev_ret_10d=up_5_8__sma20_vs_sma50=near__close_vs_ema9=up_1_5,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Retorno acumulado 10D: alta de 5% a 8%; MM20 vs MM50: perto do equilibrio; Fechamento vs EMA9: acima leve",long,open,1.5,3.0,1,3,Retorno acumulado 10D: alta de 5% a 8%; MM20 vs MM50: perto do equilibrio; Fechamento vs EMA9: acima leve,"prev_ret_10d,sma20_vs_sma50,close_vs_ema9",1,12,100.0000,100.0000,100.0000,1.5000,18.0000,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__prev_ret_2d=flat__drawdown_10d=dd_1_3__day_of_week=tue,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Retorno acumulado 2D: neutro; Queda desde maxima 10D: 1% a 3% abaixo da maxima; Dia da semana: terca-feira",long,open,1.5,3.0,1,3,Retorno acumulado 2D: neutro; Queda desde maxima 10D: 1% a 3% abaixo da maxima; Dia da semana: terca-feira,"prev_ret_2d,drawdown_10d,day_of_week",1,12,91.6667,91.6667,91.6667,1.3592,16.3099,86.7964
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__prev_ret_2d=up_3_5__positive_days_10d=strong__close_vs_ema21=up_5_10,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Retorno acumulado 2D: alta de 3% a 5%; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D; Fechamento vs EMA21: acima forte",long,open,1.5,3.0,1,3,Retorno acumulado 2D: alta de 3% a 5%; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D; Fechamento vs EMA21: acima forte,"prev_ret_2d,positive_days_10d,close_vs_ema21",1,12,100.0000,100.0000,100.0000,1.5000,18.0000,INF
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__prev_ret_5d=up_1_3__intraday_return_prev=flat__range_position_10d=middle,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Retorno acumulado 5D: alta de 1% a 3%; Retorno intraday do candle de referencia: neutro; Posicao no range 10D: fechou no meio",long,open,1.5,3.0,1,3,Retorno acumulado 5D: alta de 1% a 3%; Retorno intraday do candle de referencia: neutro; Posicao no range 10D: fechou no meio,"prev_ret_5d,intraday_return_prev,range_position_10d",1,12,91.6667,91.6667,91.6667,1.3385,16.0620,37.6712
daytrade-cobertura-15,asset_long_open_tp1_5_sl3_cap1__3f__range_position_10d=middle__day_of_week=tue__volume_spike_1d=very_low,"Discovery Acao: compra no open, alvo +1.5% / stop -3% / cap 1D | Posicao no range 10D: fechou no meio; Dia da semana: terca-feira; Spike de volume vs maximo 5D: muito baixo",long,open,1.5,3.0,1,3,Posicao no range 10D: fechou no meio; Dia da semana: terca-feira; Spike de volume vs maximo 5D: muito baixo,"range_position_10d,day_of_week,volume_spike_1d",1,12,91.6667,91.6667,91.6667,1.1250,13.5000,5.5000
